SELECT 9760
CREATE INDEX
SELECT 50720
CREATE INDEX
tenant,sku,nome_prod,clicks30,costo30_eur,erp_stock,supplier_stock,pos,costo,prezzo
Mandanici,943748816,Zetavit multivi multimin 42 compresse - ZETAVIT - 943748816,1,0.33,1,126,5,3.96,4.98
Mandanici,931139467,Reuflor d3 gocce 5 ml - REUFLOR - 931139467,1,0.33,2,100,,13.42,16.31
Mandanici,923401499,Modasana gambaletto 14/16 mmhg cotone antracite taglia s 1 paio - - 923401499,1,0.33,0,1,2,15.71,18.00
Mandanici,931344105,Gloriamed comfort 152 gambaletto corto beige punta chiusa misura medium 1 paio - - 931344105,1,0.33,0,1,1,53.28,62.93
Mandanici,031310016,Acido borico almus - - 031310016,1,0.33,0,51,1,2.06,2.54
Mandanici,931345173,Gloriamed micro 281 monocollant sinistro corto beige misura medium 1 pezzo - GLORIA - 931345173,1,0.33,0,3,1,54.50,61.30
Mandanici,931358802,OFFICINE NATURALI Arl 20 bustine da 6 g - OFFICINE NATURALI - 931358802,1,0.33,0,32,5,20.38,23.53
Mandanici,931370872,Tricovel donna integratore alimentare con nutrienti specifici per capelli 30 compresse - TRICOVEL - 931370872,1,0.33,0,83,2,19.75,22.51
Mandanici,909963682,Sanotint tintura capelli 22 frutti di bosco 125 ml - - 909963682,1,0.33,0,17,5,10.11,12.04
Mandanici,931375214,MEDS Soavi salvaslip bio ripiegati - MEDS - 931375214,1,0.33,12,60,1,0.88,2.68
Mandanici,931437899,"3M Futuro cavigliera elastica large dimensione 23/25,5cm - 3M - 931437899",1,0.33,0,10,5,16.49,19.00
Mandanici,906148871,NATURE'S PLUS Ultra hair plus 60 tavolette - NATURE'S PLUS - 906148871,1,0.33,0,85,2,29.35,34.68
Mandanici,042028035,Okitask 40 mg compresse rivestite con film - OKI - 042028035,1,0.33,26,839,3,3.15,4.09
Mandanici,902209535,Eptil soluzione acquosa spray 50 ml - - 902209535,1,0.33,0,16,1,9.92,11.49
Mandanici,931469910,INTERMED Alzacuscino - INTERMED - 931469910,1,0.33,0,2,1,43.07,51.67
Mandanici,931571145,GLORIA Ladygloria 12 gambaletto punta aperta nero 3 - GLORIA - 931571145,1,0.33,0,1,1,10.42,12.01
Mandanici,931581312,Ladygloria 12 collant punta aperta nero 3 - - 931581312,1,0.33,0,5,2,16.24,18.69
Mandanici,944009760,SOLGAR Ester c plus 500 50 capsule vegetali - SOLGAR - 944009760,1,0.33,0,72,9,16.78,19.14
Mandanici,931581538,GLORIA Ladygloria 18 gambaletto punta aperta sahara 5 - GLORIA - 931581538,1,0.33,0,3,1,11.64,13.32
Mandanici,931644153,Esi stevia midy 100 compresse - ESI - 931644153,1,0.33,1,51,2,2.90,3.87
Mandanici,901074385,Ago per penna da insulina bd microfine gauge 31 lunghezza 8 mm 100 pezzi - - 901074385,1,0.33,0,30,10,10.83,9.89
Mandanici,910773821,Gambaletto compressivo duomed 533 classe di compressione 1 corto punta aperta s - - 910773821,1,0.33,0,1,1,37.43,44.40
Mandanici,944064462,HELAN I sorbetti di helan cocomint eau de toilette 30 ml - HELAN - 944064462,1,0.33,0,3,4,13.37,15.70
Mandanici,931645485,BRADERM Versiactive spray 100 ml braderm - BRADERM - 931645485,1,0.33,0,352,4,15.53,17.65
Mandanici,931650636,IMMUN-UP Immun up d3 100 ml - IMMUN-UP - 931650636,1,0.33,0,191,6,12.67,14.70
Mandanici,944064486,HELAN I sorbetti di helan lemonfizz eau de toilette 30 ml - HELAN - 944064486,1,0.33,0,6,4,13.63,15.69
Mandanici,944111222,SHEDIR Miraferrum 20 bustine - SHEDIR - 944111222,1,0.33,0,130,2,15.59,17.78
Mandanici,910838251,Nutrifree farina grano saraceno 500 g - NUTRIFREE - 910838251,1,0.33,0,60,1,2.98,3.46
Mandanici,944142342,Suavinex set manicure girl - - 944142342,1,0.33,1,0,1,16.78,23.39
Mandanici,105392068,Deltatic*2collari cani 5-25kg - - 105392068,1,0.33,0,4,1,22.02,27.45
Mandanici,800928463,CEMON Reninum 5ch gr - CEMON - 800928463,1,0.33,0,4,2,6.78,8.14
Mandanici,906281086,Sigvaris 702 ccl2 tfq gambaletto top fine lungo punta aperta crispa s plus - - 906281086,1,0.33,0,1,1,65.22,76.05
Mandanici,923765325,Enervit sport drink arancia 500 ml - - 923765325,1,0.33,0,29,5,1.61,1.99
Mandanici,944290093,Longlife l-lysine 500mg 60 tavolette - LONGLIFE - 944290093,1,0.33,0,142,4,10.99,12.83
Mandanici,944424288,DRIATEC Oximix d3k2 60 capsule - DRIATEC - 944424288,1,0.33,0,14,,23.18,26.42
Mandanici,944435104,Mitofast 30 stick orosolubili - - 944435104,1,0.33,0,66,1,33.64,37.51
Mandanici,944441575,Timodore cerotto antivesciche dita mani e piedi 7 pezzi - TIMODORE - 944441575,1,0.33,9,0,2,2.89,4.78
Mandanici,903353062,MEDS Cinto erniario hernia truss oppo modello sn2149l misura media fascia per ernia singola sinistra - MEDS - 903353062,1,0.33,0,6,1,31.74,36.68
Mandanici,931855720,COLOPLAST Brava cerotto elastico a mezzaluna idrocolloide per stomia 20 pezzi - COLOPLAST - 931855720,1,0.33,0,121,5,20.48,23.55
Mandanici,902229576,Meristemo 20 100ml - - 902229576,1,0.33,0,2,5,14.61,16.88
Mandanici,923789770,Ts9 incenso 20 ml - - 923789770,1,0.33,0,1,1,17.81,20.49
Mandanici,911023190,Sigvaris 701 ccl1 tfq autoreggente puntini top fine corta punta aperta crispa l - SIGVARIS - 911023190,1,0.33,0,1,1,78.57,91.93
Mandanici,944534027,Humana sinelac probalance 2 buste da 250 g - - 944534027,1,0.33,4,59,1,18.01,21.60
Mandanici,906367887,BIODERMA Sensibio forte crema 40 ml - BIODERMA - 906367887,1,0.33,0,84,9,14.88,17.35
Mandanici,944596598,VALETUDO Savel latte bios 200 ml - VALETUDO - 944596598,1,0.33,0,158,4,12.64,14.89
Mandanici,801210853,IGEAKOS Sin 56 50ml gtt alfaomega - IGEAKOS - 801210853,1,0.33,0,25,2,12.75,14.99
Mandanici,944619497,Rougj solare spf30 intensif abbronzante 200 ml - ROUGJ - 944619497,1,0.33,4,7,4,11.79,13.82
Mandanici,924217286,Rescue remedy 50 ml - - 924217286,1,0.33,0,98,1,8.93,10.29
Mandanici,944763212,ZETA FARMACEUTICI Talco mentolato zeta 100 g - ZETA FARMACEUTICI - 944763212,1,0.33,18,0,1,2.20,3.18
Mandanici,924266784,GIORGINI Gemmo 10+ fico liquido analcolico 500 ml - GIORGINI - 924266784,1,0.33,0,24,7,31.77,35.68
Mandanici,924286103,DEUTERA Protein up barattolo 400 g - DEUTERA - 924286103,1,0.33,0,12,1,35.82,39.96
Mandanici,105392106,Deltatic*2collari cani >25kg - - 105392106,1,0.33,0,5,1,23.25,26.92
Mandanici,944839998,Micostop 30 compresse - MICOSTOP - 944839998,1,0.33,0,144,3,13.98,16.20
Mandanici,944885767,Dixypro hp 20 bustine 25 g - - 944885767,1,0.33,0,49,6,41.67,48.16
Mandanici,944889068,N.B.F. LANES Progeny pet 60 bustine gel appetibile - N.B.F. LANES - 944889068,1,0.33,0,148,1,30.13,33.85
Mandanici,944897255,Longlife nutrimmune 60 tavolette - LONGLIFE - 944897255,1,0.33,0,39,4,21.51,24.86
Mandanici,945046290,PRINCEPS Frassilax 12 buste - PRINCEPS - 945046290,1,0.33,0,47,4,15.04,17.23
Mandanici,924524150,LA FINESTRA SUL CIELO Fsc sweet avena cakes biscotti di avena alla cannella bio senza lievito di birra senza latte con olio di girasole senz aolio di palma 250 g - LA FINESTRA SUL CIELO - 924524150,1,0.33,0,8,1,3.18,3.68
Mandanici,911147561,PIC Garza idrofila soffix 36x40cm 12 pezzi - PIC - 911147561,1,0.33,58,427,6,1.81,2.39
Mandanici,801210954,Dre 5 50 ml gtt alfaomega - - 801210954,1,0.33,0,29,2,12.75,15.29
Mandanici,924546272,GIORGINI Gemmo 10+ sequoia 500 ml liquido analcolico - GIORGINI - 924546272,1,0.33,0,6,1,31.94,35.71
Mandanici,924687609,"Syngut 30 bustine di liofilizzato da 2,5 g in astuccio 75 g - - 924687609",1,0.33,0,5,1,40.00,44.58
Mandanici,924721917,Medicazione sterile in schiuma poliuretano idrocellulare aquacel ag foam adesiva 8x8 cm 10 pezzi - - 924721917,1,0.33,0,20,1,43.83,49.28
Mandanici,931927192,Rinoair 3% spray nasale ipertonico 50 ml - RINOAIR - 931927192,1,0.33,1,170,7,11.84,13.83
Mandanici,924741162,Chicco tettarella stepup new 4m+ flusso regolabile - CHICCO - 924741162,1,0.33,0,2,8,5.83,6.76
Mandanici,105682052,"Frontpro*3cpr 4-10kg 28,3mg - - 105682052",1,0.33,3,80,11,21.38,24.69
Mandanici,945046579,SOLGAR Picocromo superconcentrato 90 capsule vegetali - SOLGAR - 945046579,1,0.33,0,135,8,22.03,24.65
Mandanici,945087726,Etereal profumo per bucato igienizzante vaniglia e orchiedea 200 ml - ETEREAL - 945087726,1,0.33,3,0,1,7.87,10.42
Mandanici,945101881,Acqua profumata petali di rosa 125 ml - - 945101881,1,0.33,2,0,1,4.83,5.90
Mandanici,924751858,ALCE NERO Stelline farro baby food bio 500 g - ALCE NERO - 924751858,1,0.33,7,6,1,2.86,3.59
Mandanici,911988549,Aveeno terapeutico ps aveeno cream 100 ml - AVEENO - 911988549,1,0.33,0,67,9,12.16,14.26
Mandanici,931988277,MEDS Cerotto meds tessuto non tessuto fix ipoallergenico adesivo 1000x5cm - MEDS - 931988277,1,0.33,0,93,3,5.66,7.35
Mandanici,924824244,CANDIOLI Duomega cani grandi 30 capsule molli 1000 mg - CANDIOLI - 924824244,1,0.33,0,573,8,20.37,23.41
Mandanici,924881954,Torna in forma kalory stop 15 compresse - - 924881954,1,0.33,0,13,2,11.22,13.10
Mandanici,800106205,SANUM-KEHLBECK Mucokehl d5 20cpr sanum - SANUM-KEHLBECK - 800106205,1,0.33,0,30,2,17.74,20.43
Mandanici,945101982,Acqua profumata tiare' 125 ml - - 945101982,1,0.33,3,0,2,4.83,6.26
Mandanici,902305438,PIC Tappo auricolare in silicone pic sport 6 pezzi - PIC - 902305438,1,0.33,0,342,6,3.28,4.06
Mandanici,902305440,Tappi auricolari tranquil in spugna 4 pezzi - - 902305440,1,0.33,0,142,6,2.32,2.80
Mandanici,945102008,Scrub corpo tiare' 200 ml - - 945102008,1,0.33,1,0,1,6.30,7.92
Mandanici,945123091,Eugyn gel vaginale 8 applicatori x 6 ml - EUGYN - 945123091,1,0.33,0,129,1,12.66,14.47
Mandanici,945200956,Prontex hydrocomfort herpes 12 pezzi - PRONTEX - 945200956,1,0.33,14,43,1,3.51,5.62
Mandanici,945212759,Foralle tarallini senza glutine con olio extra vergine d'oliva 100 g - - 945212759,1,0.33,0,36,4,1.51,1.92
Mandanici,945213357,SMP PHARMA Acristart smp crema 30 ml - SMP PHARMA - 945213357,1,0.33,0,11,4,13.47,15.98
Mandanici,901133607,Redoderm shampoo cane/gatto flacone 250 ml - - 901133607,1,0.33,1,93,10,15.42,17.89
Mandanici,902339480,BIO-GEL Biogel infradito pic 2pz - BIO-GEL - 902339480,1,0.33,0,1,2,4.68,5.61
Mandanici,925012736,Sterilcol gocce orali sospensione gastrofunzionale flaconcino 20 ml - - 925012736,1,0.33,4,234,3,10.27,11.88
Mandanici,947376733,Aquilea tosse forte sciroppo 150 ml - - 947376733,1,0.33,8,0,1,5.96,7.93
Mandanici,947383319,OFFICINE NATURALI Daobi 1 30 compresse gastroresistenti - OFFICINE NATURALI - 947383319,1,0.33,0,186,2,11.68,13.27
Mandanici,906700923,FLORAGYN Ovuli vaginali a base di lattobacilli lisati floragyn ovuli 2 g 6 pezzi - FLORAGYN - 906700923,1,0.33,0,156,5,9.03,10.65
Mandanici,932704873,Cortipet 100 ml - CORTIPET - 932704873,1,0.33,1,196,5,18.78,21.85
Mandanici,932707969,Felicia bio riso integrale penne 340 g - FELICIA BIO - 932707969,1,0.33,0,100,4,1.90,2.37
Mandanici,947388599,ROYDERMAL Bactocare detergente igienizzante 250 ml - ROYDERMAL - 947388599,1,0.33,0,71,2,15.29,17.89
Mandanici,947455921,SOLGAR Dima solgar complex 60 capsule vegetali - SOLGAR - 947455921,1,0.33,0,38,6,31.75,35.84
Mandanici,932711740,"Gunamino formula 50 compresse 50,50 g - GUNA - 932711740",1,0.33,0,64,4,16.37,18.60
Mandanici,906757240,Proctopure detergente liquido 125 ml - - 906757240,1,0.33,0,6,1,12.24,14.22
Mandanici,947482788,Etereal spray tessuti ambienti igienizzante fior d'arancio 250 ml - ETEREAL - 947482788,1,0.33,4,0,1,7.87,10.42
Mandanici,932717236,Euphidra amidomio acqua di colonia 100 ml - EUPHIDRA - 932717236,1,0.33,1,96,1,6.91,8.16
Mandanici,932720840,ENVICON MEDICAL Envicer3 grassa forte 100 ml - ENVICON MEDICAL - 932720840,1,0.33,0,7,2,12.14,13.98
Mandanici,948000435,"Dige flox 14 bustine da 6,5 g - - 948000435",1,0.33,0,54,2,14.12,16.40
Mandanici,925329536,Aloevera2 gel primitivo d'aloe 150 ml - ALOEVERA2 - 925329536,1,0.33,1,446,12,7.34,8.61
Mandanici,948087945,Euphidra lozione dermatite seborroica 100 ml - - 948087945,1,0.33,0,9,6,10.41,12.08
Mandanici,029824291,Acqua pi gs*5f 5ml - - 029824291,1,0.33,0,34,1,1.91,2.36
Mandanici,903528774,Varisan lui&lei 10-15 mmhg gambaletto ad pc cot nero 3 - - 903528774,1,0.33,0,2,2,17.56,20.22
Mandanici,949400927,Kefibios s 30 g - - 949400927,1,0.33,0,173,6,16.32,18.60
Mandanici,949514537,ROYDERMAL Androbio plus 20 bustine - ROYDERMAL - 949514537,1,0.33,0,84,2,19.91,22.71
Mandanici,949584395,Neodev pronto lavanda vaginale 4 flaconi da 100 ml - - 949584395,1,0.33,0,56,3,14.05,16.18
Mandanici,949646451,Rinoviola lavaggi nasali 500 ml - - 949646451,1,0.33,0,9,3,14.84,17.16
Mandanici,932730536,MEDS Siringa da infusione ed irrigazione 5 ml gauge 23 n14 sistema di sicurezza - MEDS - 932730536,1,0.33,0,69,1,0.46,0.59
Mandanici,932744269,Generv 20 bustine - - 932744269,1,0.33,0,143,6,19.10,22.07
Mandanici,925336428,AQUACEL Medicazione in hydrofiber e ioni argento intessuta in lyocell aquacel ag + extra 10x10cm 10 pezzi - AQUACEL - 925336428,1,0.33,0,360,6,78.43,85.78
Mandanici,933009401,Rosacure fast crema 30 ml - ROSACURE - 933009401,1,0.33,0,581,5,14.59,16.69
Mandanici,903528887,Varisan lui&lei 15-20 mmhg gambaletto ad pc cot blu 4 - - 903528887,1,0.33,0,2,1,17.62,21.59
Mandanici,881073961,CEMON Fee tonic 15 ml - CEMON - 881073961,1,0.33,0,9,8,17.93,20.49
Mandanici,925368805,Post-op 24 tutta coscia autoreggente lungo max misura m 1 paio - - 925368805,1,0.33,0,2,1,38.58,44.45
Mandanici,903585370,Ciclosohn 30 compresse - - 903585370,1,0.33,0,11,3,14.08,16.52
Mandanici,949725713,Idisole-it nicotinammide aknx spf50+ 200 ml - IDI - 949725713,1,0.33,0,39,7,22.31,25.80
Mandanici,949830222,PERLAPELLE Mycli cromaclar crema 50 ml - PERLAPELLE - 949830222,1,0.33,0,2,4,35.12,41.79
Mandanici,949865859,Eutrophic 20 stick orosolubili - - 949865859,1,0.33,0,144,6,21.51,24.53
Mandanici,925369136,Gloriamed thrombosis 18 punta chiusa con foro d'ispezione gambaletto corto misura xxl 1 paio - GLORIA - 925369136,1,0.33,0,6,1,13.47,16.31
Mandanici,950150526,Bioscalin menopausa 30 compresse - BIOSCALIN - 950150526,1,0.33,4,62,14,18.29,20.79
Mandanici,950150375,GIORGINI Veravis plus l'originale grani con fermenti lattici 30 g - GIORGINI - 950150375,1,0.33,0,13,1,5.63,6.51
Mandanici,950088942,FARMACARE Forbice chirurgica acuta/smussa 15 cm monouso punte alterne - FARMACARE - 950088942,1,0.33,0,9,1,9.54,10.93
Mandanici,950082432,Skinsan akne detergente 250 ml - - 950082432,1,0.33,0,2,4,13.27,15.35
Mandanici,950073217,Helicocera 60 capsule - - 950073217,1,0.33,0,232,4,18.57,21.24
Mandanici,950059788,Tial d detergente 250 ml - - 950059788,1,0.33,0,130,1,11.71,13.37
Mandanici,950055184,Chicco tazza perfect x 360 azzurra 12m+ - CHICCO - 950055184,1,0.33,0,2,6,8.63,10.39
Mandanici,950055121,Chicco tazza training rosa 6m+ - CHICCO - 950055121,1,0.33,0,23,5,6.66,7.81
Mandanici,950049116,GIORGINI Hmb sport 180 pastiglie - GIORGINI - 950049116,1,0.33,0,11,1,17.22,19.64
Mandanici,950043265,Vitabella fiocchi avena 300 g - VITABELLA - 950043265,1,0.33,0,100,1,2.88,3.74
Mandanici,950041917,LA ROCHE POSAY Effaclar az gel crema tendenza acneica 40 ml - LA ROCHE POSAY - 950041917,1,0.33,2,129,14,23.97,27.63
Mandanici,950038745,VEBIX Phytamin active crema unica dermofunzionale viso & corpo 300 ml - VEBIX - 950038745,1,0.33,0,117,6,6.54,7.66
Mandanici,950032565,Glifosafe 14 bustine - - 950032565,1,0.33,0,132,8,13.11,15.69
Mandanici,950021434,Ialusol 0.3 repair gocce oculari 10 ml - - 950021434,1,0.33,0,100,6,18.08,20.63
Mandanici,950020495,Thotale crema rasatura 2 in 1 200 ml - THOTALE - 950020495,1,0.33,0,12,1,3.34,3.85
Mandanici,950019416,SOFARMAPIU' Test rapido faringeo strepto a sofarmapiu' rilevazione antigene streptococco a su tampone faringeo mediante immunocromatografia professionale 10 pezzi - SOFARMAPIU' - 950019416,1,0.33,0,243,1,23.79,27.35
Mandanici,950013159,MEDICARE Misuratore parlante medicare tech - MEDICARE - 950013159,1,0.33,0,7,2,38.36,45.59
Mandanici,950011801,Probiogea intestino salugea 60 capsule - PROBIOGEA - 950011801,1,0.33,0,29,6,42.59,47.91
Mandanici,950009225,Stardea collagene+ sublimlift 300 g - STARDEA - 950009225,1,0.33,0,13,1,31.48,35.12
Mandanici,950000000,GIORGINI Fitosteroli plus 180 pastiglie - GIORGINI - 950000000,1,0.33,0,30,2,17.03,19.70
Mandanici,949992034,Olmo balsamo dopobarba analcolico 75 ml - - 949992034,1,0.33,0,5,3,12.49,14.23
Mandanici,949979013,Reflubase 20 bustine - - 949979013,1,0.33,0,35,4,12.65,14.58
Mandanici,949975977,Saugella attiva vaginosi batterica gel vaginale 7 tubetti monodose - SAUGELLA - 949975977,1,0.33,1,25,8,11.29,13.34
Mandanici,949924928,ISDIN Acniben facia cream 40 ml - ISDIN - 949924928,1,0.33,0,69,,14.88,18.01
Mandanici,949893541,Tenosan 30 bustine - TENOSAN - 949893541,1,0.33,0,161,4,35.51,39.41
Mandanici,000367072,Tisana kelemata - TISANA KELEMATA - 000367072,1,0.33,1,175,8,6.09,7.00
Mandanici,931988430,Meds pore medicazione adesiva 10x23 cm 3 pezzi - MEDS - 931988430,1,0.33,23,107,1,2.68,4.48
Mandanici,931988467,Meds pore medicazione in poliuretano adesiva impermeabile 10x6cm 5 pezzi - MEDS - 931988467,1,0.33,6,23,1,2.07,2.88
Mandanici,924932179,Cintura stomia sensura mio belt standard 1 pezzo - - 924932179,1,0.33,0,16,3,7.55,8.91
Mandanici,947136178,Eumill naso bipack spray soluzione isotonica 100 ml + soluzione ipertonica 100 ml - - 947136178,1,0.33,24,0,1,6.88,8.64
Mandanici,947213322,Meval 100 30 compresse - - 947213322,1,0.33,0,5,1,12.97,14.99
Mandanici,947217473,Vitacalm ansistop spray act 20 ml - VITACALM - 947217473,1,0.33,0,145,5,9.25,10.76
Mandanici,947225381,Euphidra contorno occhi restore+ 20 ml - - 947225381,1,0.33,0,4,9,29.95,34.69
Mandanici,038370019,Brexidol 14 mg cerotto medicato - - 038370019,1,0.33,12,192,6,5.53,7.09
Mandanici,947225482,Euphidra deo spray pelli normali abbinata 2 pezzi da 100 ml - - 947225482,1,0.33,9,0,1,6.04,7.24
Mandanici,947225583,Euphidra crema riducente effetto caldo 100 ml - EUPHIDRA - 947225583,1,0.33,3,0,2,4.11,5.35
Mandanici,046318022,DR.SCHUSSLER Magnesium phosphoricum*d6 200 - DR.SCHUSSLER - 046318022,1,0.33,0,39,8,10.26,11.98
Mandanici,023603145,Pevaryl 1% - PEVARYL - 023603145,1,0.33,1,584,10,12.84,14.64
Mandanici,912294422,EPITACT Protezione per alluce valgo epitact in gel di silicone epithelium 26 misura small - EPITACT - 912294422,1,0.33,1,254,4,15.29,18.10
Mandanici,924961372,Strisce misurazione glicemia freestyle optium test strips 50 pezzi senza calibrazione - - 924961372,1,0.33,0,120,3,19.76,22.51
Mandanici,924979406,Guam crema corpo antieta' 200 ml - GUAM - 924979406,1,0.33,0,18,5,17.47,22.70
Mandanici,902367097,Sigvaris 701 ccl1 tfq collant top fine corto punta chiusa crispa s - SIGVARIS - 902367097,1,0.33,0,1,1,88.17,98.18
Mandanici,901289367,Longlife magnesium 188 100 compresse - LONGLIFE - 901289367,1,0.33,0,61,3,11.01,12.76
Mandanici,903457137,"Bracciale gloriamed corto, con palmare, modello 101, misura media - - 903457137",1,0.33,0,2,1,50.83,57.20
Mandanici,903459042,LABORATORI LEGREN Neomag 240 ml - LABORATORI LEGREN - 903459042,1,0.33,0,77,5,10.63,12.28
Mandanici,903519357,SOLIDEA Silver wave long nero s - SOLIDEA - 903519357,1,0.33,0,5,5,55.58,62.83
Mandanici,924994217,Cystiphane shampoo anticaduta 200 ml - CYSTIPHANE - 924994217,1,0.33,0,113,10,11.30,12.65
Mandanici,924994294,Ecophane shampoo delicato 500 ml - ECOPHANE - 924994294,1,0.33,0,34,4,17.06,19.51
Mandanici,901292223,Psyllio 60 capsule - - 901292223,1,0.33,0,96,5,6.41,7.46
Mandanici,947237653,Dermolivo gel vaginale 5 flaconi x 3 ml - - 947237653,1,0.33,0,65,4,13.85,15.81
Mandanici,947254862,SHEDIR Amodivyr defence crema 5 g - SHEDIR - 947254862,1,0.33,0,18,2,9.83,11.45
Mandanici,902407461,"Kit tracheofix con cannula tracheostomica non cuffiata non fenestrata in pvc misura 8,5 diametro 8,7-10,3mm lunghezza 78mm verde con controcannula diametro 7,0-8,2mm angolo 86gradi - - 902407461",1,0.33,0,7,2,69.91,77.89
Mandanici,932178371,Interprox plus nano rosa 6 pezzi - INTERPROX - 932178371,1,0.33,0,346,4,4.93,5.86
Mandanici,912294485,EPITACT Cuscinetto plantare per dolori plantari e duroni in gel di silicone epithelium 26 epitact taglia medium - EPITACT - 912294485,1,0.33,0,14,3,22.28,25.35
Mandanici,947256400,SOLGAR Dima magnum mag plus 100 tavolette - SOLGAR - 947256400,1,0.33,0,14,,16.06,19.27
Mandanici,932211992,Relus crema 50 ml - - 932211992,1,0.33,0,14,1,18.42,21.05
Mandanici,947260651,Plenum 30 stick pack - - 947260651,1,0.33,0,147,4,26.62,30.70
Mandanici,932252620,Buonavit d3k 12 ml - BUONA - 932252620,1,0.33,0,71,4,13.65,15.74
Mandanici,912312129,BAULE VOLANTE Lievito alimentare fiocchi 200 g - BAULE VOLANTE - 912312129,1,0.33,0,8,7,6.19,7.47
Mandanici,947343822,Lipoic cannella 60 tavolette - - 947343822,1,0.33,0,13,1,31.92,35.85
Papa,942260326,ZETA FARMACEUTICI SpA Euphidra amidomio intimo gel idratante 50 ml - Euphidra - 942260326,85,28.00,5,123,1,1.99,5.22
Papa,982715967,TECNIWORK SpA Protettore 5 dito doppio anello 1 pezzo - TECNIWORK - 982715967,43,14.16,0,8,1,4.11,5.31
Papa,906269535,Mediven butler infila calze articolo 9007 - MEDI - 906269535,31,10.21,0,3,5,24.45,28.85
Papa,951553623,DR.GIORGINI SER-VIS Srl Cervicale sana 180 pastiglie 500 mg - GIORGINI - 951553623,26,8.56,0,31,8,16.29,20.36
Papa,930270259,NAMED Srl Sedanam gocce 50 ml - NAMED - 930270259,21,6.92,1,341,1,12.32,14.95
Papa,951097272,DR.GIORGINI SER-VIS Srl Alopecy 100 ml nuova formulazione - GIORGINI - 951097272,20,6.59,0,9,4,12.63,15.59
Papa,951380967,FATER SpA Pannolone per incontinenza lines specialist pants extra unisex l 7 pezzi - LINES - 951380967,20,6.59,0,151,1,5.94,7.05
Papa,943081075,SOLGAR IT. MULTINUTRIENT SpA Lipomag 30 capsule - Solgar - 943081075,18,5.93,0,102,1,19.64,22.56
Papa,980430540,IBSA FARMACEUTICI ITALIA Srl Spray auricolare cerulisina fast adulti e bambini - CERULISINA - 980430540,18,5.93,16,224,2,5.58,6.89
Papa,988143487,ALFASIGMA SpA Alfasigma-Herpesun Defend Stick-Protezione Labbra SPF20-5ml - HERPESUN DEFEND - 988143487,16,5.27,12,51,1,6.28,7.18
Papa,989037890,INTALY LAB Srl Arnica 100% forte 150ml - - 989037890,16,5.27,0,25,5,11.27,14.06
Papa,909848335,FARMAC-ZABBAN SpA Bastone canadese senza ammortizzatore - MEDS - 909848335,15,4.94,0,5,3,14.41,17.86
Papa,908030505,Alcool etilico puro 96% 100ml alcoolital - - 908030505,15,4.94,0,100,1,2.62,3.41
Papa,990603250,STARDEA Srl Vasostar gambe 30cpr - - 990603250,15,4.94,0,295,8,14.48,17.12
Papa,976013223,DUCRAY (Pierre Fabre It. SpA) Ictyane crema detergente 400 ml - Ducray - 976013223,14,4.61,1,0,1,12.10,17.58
Papa,983466362,SOLIME' Srl Donna piu' 60 capsule - SOLIME' - 983466362,12,3.95,0,12,1,7.23,8.20
Papa,979356019,LICOFARMA Srl Repigma cream 100 ml - LICOFARMA - 979356019,12,3.95,0,8,1,18.19,22.02
Papa,951315249,MONTEFARMACO OTC SpA Diosmectalgo limone menta 12 bustine - - 951315249,12,3.95,4,138,1,7.56,9.69
Papa,974111763,ALTA NATURA-INALME Srl Trichology lab siero capillare capelli sfibrati - ALTA NATURA - 974111763,12,3.95,0,1,5,17.01,20.99
Papa,912650342,I.C.I.M. (BIONIKE) INTERNATION Crema lenitiva per dermatiti triderm uso topico 50ml - Bionike - 912650342,11,3.62,1,251,1,15.57,20.02
Papa,940065966,MARCO VITI FARMACEUTICI SpA Massigen multivitaminico donna 50+ 30 compresse - Massigen - 940065966,11,3.62,0,185,5,4.60,5.78
Papa,034329110,ANGELINI (A.C.R.A.F.) SpA Tachipirina flashtab*12cpr 125 - Tachipirina - 034329110,10,3.29,4,239,2,4.29,5.23
Papa,911145249,PIKDARE SpA Pic sfigmomanometro aneroide con stetofonendoscopio - Pic - 911145249,10,3.29,1,284,,22.57,26.86
Papa,931925111,ALFASIGMA SpA Elmex sensitive professional whitening dentifricio 75 ml - Elmex - 931925111,10,3.29,2,0,1,3.36,4.09
