tenant,sku,nome,click7g,spesa7,spesa_gg,vend_ten_7g,rete7,rete30,pos,stock,marg_eur,categoria
MPF,980784134,VAGISIL DEODORANTE INT SPRAY,8,2.6,0.38,0,no,si,1,12,1.36,no-vend-7g
MPF,984642569,UNIPRIL COLESTEROLO 30CPS GAST,8,2.6,0.38,0,no,si,1,30,1.95,no-vend-7g
MPF,909084550,VAGISIL POLVERE PROTECT PLUS,7,2.3,0.33,0,no,si,4,11,1.57,no-vend-7g
MPF,930204894,ENASON MELISSA MELATONINA 10ML,7,2.3,0.33,0,no,no,99,0,1.78,MORTO
MPF,980512774,CERAMOL KELORED 30ML,7,2.3,0.33,0,no,si,2,10,4.62,no-vend-7g
MPF,984866677,EUCERIN SUN FACE HYDRO PROT50+,7,2.3,0.33,0,no,no,2,6,2.12,MORTO
MPF,905324137,LFP COLITAB PLUS 30CPS,7,2.3,0.33,0,no,si,5,25,5.90,no-vend-7g
MPF,927046565,ELMEX SENSITIVE COLLUT 400ML,7,2.3,0.33,0,si,si,2,11,0.89,vende-rete
MPF,947182832,OLIGO MSM PLUS 60TAV,7,2.3,0.33,0,si,si,2,5,6.66,vende-rete
MPF,921530352,LFP CISTINA METION 120CPS,7,2.3,0.33,0,no,si,3,34,10.81,no-vend-7g
MPF,978269532,LAEVOLAC STICK 10BUST,7,2.3,0.33,0,si,si,2,12,1.16,vende-rete
MPF,988066256,BIOSCALIN PRO DENSITY SH 400ML,7,2.3,0.33,0,no,si,1,7,1.69,no-vend-7g
MPF,976772208,MERIDOL DENTIFRICIO BITUBO75ML,7,2.3,0.33,0,si,si,3,12,0.86,vende-rete
MPF,905683443,SUPRAVIT CREATINA GRAN 20BUST,7,2.3,0.33,0,no,no,4,0,1.30,MORTO
MPF,936065059,DERMOVITAMINA CALM CR IDR250ML,6,2.0,0.28,0,no,si,1,20,1.11,no-vend-7g
MPF,984881401,AVENE RISTRUTTURANTE DOPO200ML,6,2.0,0.28,0,si,si,9,11,1.74,vende-rete
MPF,947477410,MYCLI LIFTABLE CONTORNO OCCHI,6,2.0,0.28,0,no,si,2,6,41.71,no-vend-7g
MPF,975761356,POLIDENT AZIONE TOTALE 66CPR,6,2.0,0.28,0,no,no,1,19,1.20,MORTO
MPF,906039348,SERENITY MUTANDINA RETE XL 3P,6,2.0,0.28,0,no,no,2,0,0.97,MORTO
MPF,987715253,CRAMPACT NOTTE 14BUST,6,2.0,0.28,0,si,si,2,16,1.64,vende-rete
MPF,025519075,"MAG 2*OS GRAT 40BUST 2,25G",6,2.0,0.28,0,si,si,7,6,3.43,vende-rete
MPF,035520028,VOLTADOL*10CER MEDIC 140MG,6,2.0,0.28,0,no,si,1,5,3.18,no-vend-7g
MPF,973472943,MICROLIFE AFIB ADVANCED EASY,6,2.0,0.28,0,no,si,11,6,24.85,no-vend-7g
MPF,985820861,EUCERIN P/SENS OLIO DOCCIA 400,6,2.0,0.28,0,si,si,2,30,1.54,vende-rete
MPF,926561489,IALUSET SILVER SPRAY 125ML,6,2.0,0.28,0,si,si,3,14,1.49,vende-rete
MPF,979016363,LACTOBIOMA 30CPS,6,2.0,0.28,0,no,si,1,5,4.30,no-vend-7g
MPF,949437471,DR VITI CREMA COLLAGENE ANTIR,6,2.0,0.28,0,si,si,3,5,2.45,vende-rete
MPF,903628257,GIBAUD ORTHO CAVIGL STABIGIB,6,2.0,0.28,0,no,si,4,3,13.39,no-vend-7g
MPF,049770062,ARTEMIS*120CPR RIV 500MG,6,2.0,0.28,0,no,si,1,20,10.35,no-vend-7g
MPF,989332782,AVENE SOL SPR SPF 50 200ML,6,2.0,0.28,0,si,si,5,16,1.52,vende-rete
MPF,982539280,LFP SAZIOPEP 500 30CPR,6,2.0,0.28,0,no,no,1,10,6.23,MORTO
MPF,906269535,MEDI 9007 INFILA CALZE,6,2.0,0.28,0,no,si,99,0,4.16,no-vend-7g
MPF,951139385,POLIDENT LUNGA TENUTA 2X70G,6,2.0,0.28,0,no,no,1,70,4.29,MORTO
MPF,982539316,LFP NUTRICREMA PANTENOLO 450ML,6,2.0,0.28,0,no,si,5,6,5.22,no-vend-7g
MPF,982946713,CERAMOL SUN PROT CREAM SPF50+,6,2.0,0.28,0,no,si,1,13,6.58,no-vend-7g
MPF,985580885,BIOMAGERD 20STICKPACK,6,2.0,0.28,0,si,si,1,27,6.03,vende-rete
MPF,985821115,BIOSCALIN TRICOAGE FIALE,6,2.0,0.28,0,si,si,4,0,4.83,vende-rete
MPF,973145889,ELMEX PROTEZIONE CARIE 2X75ML,6,2.0,0.28,0,no,si,6,18,0.78,no-vend-7g
MPF,923485003,ARION EASY-SLIDE INFILACALZE L,6,2.0,0.28,0,si,si,3,0,4.21,vende-rete
MPF,952051961,ASTENIX ENERGY GO 20BUST,5,1.6,0.24,0,no,si,4,92,1.06,no-vend-7g
MPF,987757667,LIPEDESIN 30BUST,5,1.6,0.24,0,si,si,5,0,4.86,vende-rete
MPF,050243017,OKIDOL*OS GRAT 10BUST 80MG,5,1.6,0.24,0,no,si,4,0,0.00,no-vend-7g
MPF,900589286,OTOVENT 5PALLONCINI+1CANNULA,5,1.6,0.24,0,si,si,8,0,2.59,vende-rete
MPF,975922295,PERDITA DI PESO 60CPS,5,1.6,0.24,0,no,si,10,0,1.59,no-vend-7g
MPF,988024586,CICAPLAST BAUME B5+ SPF50 40ML,5,1.6,0.24,0,si,si,6,30,1.81,vende-rete
MPF,974161820,GIBAUD ORTHO LOMBOGIB WORK 1,5,1.6,0.24,0,no,no,1,1,17.54,MORTO
MPF,908621295,GIBAUD GINOCCH COT SOT BEI 2,5,1.6,0.24,0,no,no,2,1,5.07,MORTO
MPF,035760089,NEOBORO GOLADO*SPRAY LIM&MIELE,5,1.6,0.24,0,no,si,1,36,0.85,no-vend-7g
MPF,921144426,CERAMOL SHAMPOO DOCCIA 200ML,5,1.6,0.24,0,si,si,3,11,2.57,vende-rete
MPF,983665441,EUCERIN ANTI-PIGMENT GG LIGHT,5,1.6,0.24,0,no,si,2,6,5.81,no-vend-7g
MPF,042205017,"AMOROLFINA MY*SMALTO 2,5ML 5%",5,1.6,0.24,0,si,si,3,16,2.55,vende-rete
MPF,980532446,DEFENCE MY AGE GOLD CR RIC50ML,5,1.6,0.24,0,si,si,22,0,3.97,vende-rete
MPF,975454986,CONNETTIVINASILVER PLUS SPRAY,5,1.6,0.24,0,no,si,4,20,0.99,no-vend-7g
MPF,947473880,RESVERATROX 60CPS,5,1.6,0.24,0,no,no,1,7,8.60,MORTO
MPF,989417074,IRILENS GOCCE OCULARI 10FL,5,1.6,0.24,0,si,si,3,25,0.77,vende-rete
MPF,986395933,CERAMOL PSOR CREMA 200ML,5,1.6,0.24,0,si,si,2,5,3.97,vende-rete
MPF,980143236,MICROLIFE MISUR PRESS B3 AFIB,5,1.6,0.24,0,no,no,5,8,7.11,MORTO
MPF,902182005,ASTENIX 12BUST,5,1.6,0.24,0,no,si,1,3,3.10,no-vend-7g
MPF,944778125,ROUGJ SOLARE SPF50 100ML,5,1.6,0.24,0,no,si,1,30,1.75,no-vend-7g
MPF,951873227,BEPANTHENOL COLLIRIO 10ML,5,1.6,0.24,0,si,si,4,63,1.34,vende-rete
MPF,980431151,DICLOREUM EMATOSOLL GEL 50ML,5,1.6,0.24,0,no,si,5,38,1.62,no-vend-7g
MPF,943372843,PRINCIPIUM B12 1000 60CPR SUBL,5,1.6,0.24,0,no,si,8,0,1.88,no-vend-7g
MPF,981067287,EUCERIN SUN ACTINIC CONTROL100,5,1.6,0.24,0,no,no,1,16,4.01,MORTO
MPF,950276725,GIBAUD ORTHO CORS LOMB ACT V 3,4,1.3,0.19,0,no,no,7,3,17.28,MORTO
MPF,920892217,LFP SOLECAP 30CPS,4,1.3,0.19,0,no,si,3,56,6.91,no-vend-7g
MPF,989874173,SOMAT SKIN EX RASS BRACCIA,4,1.3,0.19,0,no,si,6,15,2.08,no-vend-7g
MPF,935293872,PSORAXIL ORO 30CPR,4,1.3,0.19,0,no,si,3,0,3.50,no-vend-7g
MPF,990312961,MULTICENTRUM U50+ 30CPR PROM26,4,1.3,0.19,0,no,si,1,4,2.43,no-vend-7g
MPF,042028011,OKITASK*OS GRAT 10BUST 40MG,4,1.3,0.19,0,si,si,10,73,0.73,vende-rete
MPF,941963528,BETOTAL ADVANCE B12 15FL,4,1.3,0.19,0,si,si,10,39,2.57,vende-rete
MPF,983361662,GIBAUD ORTHO MANUGIB TRAU DX 2,4,1.3,0.19,0,no,no,9,0,7.10,MORTO
MPF,986971354,GIBAUD ORTHO ROTULGIB 3D GIN4,4,1.3,0.19,0,no,no,1,1,12.22,MORTO
MPF,976769618,RINO SHOWER PIC DOCCIA NASALE,4,1.3,0.19,0,no,no,1,11,4.29,MORTO
MPF,986106425,BAKEL COL-TECH CASE&REFILL30ML,4,1.3,0.19,0,no,si,1,1,37.86,no-vend-7g
MPF,980406639,MAGNESIO SUPREMO NOTTE REL150G,4,1.3,0.19,0,si,si,15,7,2.44,vende-rete
MPF,900466703,DERCOS SHAMPOO ENERG 200ML,4,1.3,0.19,0,no,si,7,36,1.24,no-vend-7g
MPF,987649744,NUTRIVA NEUROLEV COMPLEX30BUST,4,1.3,0.19,0,no,si,1,0,3.31,no-vend-7g
MPF,970515831,LFP ENZITASI 30COMPRESSE,4,1.3,0.19,0,no,si,1,3,6.08,no-vend-7g
MPF,940000399,DEFLUX 20STICK MONODOSE 10ML,4,1.3,0.19,0,no,si,9,0,2.79,no-vend-7g
MPF,984867236,CARNIDYN BOOST 10FL,4,1.3,0.19,0,si,si,10,5,2.11,vende-rete
MPF,903958852,BETOTAL 20CPR RIVESTITE,4,1.3,0.19,0,no,no,2,21,4.74,MORTO
MPF,034936106,FLUIMUCIL MUCOL*30BUST200MGS/Z,4,1.3,0.19,0,si,si,18,3,1.50,vende-rete
MPF,949645269,MASSIGEN MAGNESIO K 30BUST 25,4,1.3,0.19,0,si,si,4,39,1.35,vende-rete
MPF,931450175,GIBAUD ORTHO MANUGIB 20 DX 3,4,1.3,0.19,0,no,no,1,2,8.26,MORTO
MPF,976104947,TRIDERM AD CREMA EMOLLIENTE,4,1.3,0.19,0,si,si,2,4,3.83,vende-rete
MPF,035500091,VOLTADVANCE*30CPR RIV 25MG,4,1.3,0.19,0,si,si,3,36,1.73,vende-rete
MPF,908492768,GIBAUD ORTHO BRACC ANTIEPIC 3,4,1.3,0.19,0,no,no,1,4,6.50,MORTO
MPF,989816412,VESVEIN GAMBE SOLLIEVO 30CPR,4,1.3,0.19,0,si,si,10,11,2.09,vende-rete
MPF,950838223,SUPRADYN EXPERT MAGNESIO 60CPS,4,1.3,0.19,0,si,si,2,26,1.14,vende-rete
MPF,951462922,HYALU B5 SIERO 50ML,4,1.3,0.19,0,no,si,3,12,4.37,no-vend-7g
MPF,935631630,MELLIS MED SHAMPOO 125ML,4,1.3,0.19,0,no,si,5,5,1.71,no-vend-7g
MPF,027910013,FEXALLEGRA NASALE*SPRAY FL10ML,4,1.3,0.19,0,no,no,8,20,1.43,MORTO
MPF,975536549,ANTHELIOS ULTRA FLUIDO30+ 50ML,4,1.3,0.19,0,no,si,3,13,2.09,no-vend-7g
MPF,982823748,LFP GINSENG ELEUTEROC10FL 10ML,4,1.3,0.19,0,no,no,5,5,8.11,MORTO
MPF,977610587,TONICO ENERGIZZANTE ACT 12FL,4,1.3,0.19,0,no,si,1,21,3.54,no-vend-7g
MPF,975984535,CONDRONIL FORTE 20BUST,4,1.3,0.19,0,si,si,15,0,3.62,vende-rete
MPF,943322685,CONNECTASYL 60CPR,4,1.3,0.19,0,si,si,6,0,3.25,vende-rete
MPF,029851173,MOVICOL*SENZA AROMA BB 20BUST,4,1.3,0.19,0,no,si,4,0,1.76,no-vend-7g
MPF,986971531,GIBAUD ORTHO J GIN ZEROG 1,4,1.3,0.19,0,no,no,3,1,12.40,MORTO
MPF,935592927,MIOVEN GEL 100ML,4,1.3,0.19,0,no,si,2,10,3.24,no-vend-7g
MPF,047665068,VOLTADVANCEGO*20CPS MOLLI 25MG,4,1.3,0.19,0,no,si,6,23,1.62,no-vend-7g
MPF,980136523,TENA SILHOUETTE NOIR L V/A 8PZ,4,1.3,0.19,0,no,no,1,4,2.05,MORTO
MPF,982539328,LFP DERMOCREMA PANTENOLO 100ML,4,1.3,0.19,0,no,no,4,22,2.98,MORTO
MPF,905954362,GIBAUD ORTHO BRACC ELBOWGIB 3,4,1.3,0.19,0,no,no,2,1,6.74,MORTO
MPF,908621283,GIBAUD GINOCCH COT SOT BEI 1,4,1.3,0.19,0,no,no,2,1,3.63,MORTO
MPF,980774677,COLPHARMA EASY 2 KIT COMPL AER,4,1.3,0.19,0,no,no,3,13,0.95,MORTO
MPF,974109213,CERAVE CREMA MANI 50ML,4,1.3,0.19,0,no,si,1,42,1.14,no-vend-7g
MPF,048922013,ZEFLAVON*30CPR RIV 500MG,4,1.3,0.19,0,no,si,6,12,1.15,no-vend-7g
MPF,981385026,VITIS ORTHODONTIC COLLUT 500ML,4,1.3,0.19,0,no,si,2,3,1.24,no-vend-7g
MPF,982934010,FITOSTIMOLINE SEPTAGEL GEL VAG,4,1.3,0.19,0,si,si,1,7,1.43,vende-rete
MPF,980248429,ELMEX SENSITIVE DENTIF BITUBO,4,1.3,0.19,0,si,si,7,27,0.68,vende-rete
MPF,985581622,LFP PRO ENERSAL 12BUST,4,1.3,0.19,0,no,si,3,29,2.46,no-vend-7g
MPF,983665466,EUCERIN ANTI-PIGMENT GG MEDIUM,3,1.0,0.14,0,no,no,1,12,8.32,MORTO
MPF,987403805,PARANIX SHAMPOO TRATT TP 200ML,3,1.0,0.14,0,no,si,10,0,2.79,no-vend-7g
MPF,943008577,"SUPARTZ SIR INTRA-ART 2,5ML 3P",3,1.0,0.14,0,no,si,7,2,6.02,no-vend-7g
MPF,950939076,LFP AGE F SKIN COLLAGENE 20F,3,1.0,0.14,0,no,no,4,17,16.78,MORTO
MPF,938457823,BD MICROFINE AGO PENTA G32 4MM,3,1.0,0.14,0,no,si,7,0,1.91,no-vend-7g
MPF,925599971,"MERIDOL CLOREX0,2% COLLUT300ML",3,1.0,0.14,0,no,si,1,11,1.93,no-vend-7g
MPF,944742004,MULTIVITAMIX VITAMINA D2000 UI,3,1.0,0.14,0,no,si,2,7,0.62,no-vend-7g
MPF,927130031,JOBST FOR MEN 15-20 BLU 4,3,1.0,0.14,0,no,no,1,5,3.57,MORTO
MPF,051378026,MUSCORIL DOLORE*GEL100G 20MG/G,3,1.0,0.14,0,no,si,2,32,1.59,no-vend-7g
MPF,989367154,VITAMINDERMINA POLVERE 100G,3,1.0,0.14,0,si,si,9,0,1.47,vende-rete
MPF,951043494,HYALU B5 CREMA RICARICA 50ML,3,1.0,0.14,0,no,no,10,3,4.16,MORTO
MPF,988339178,NANCARE KIDS IMMUNITY 60GUMM,3,1.0,0.14,0,no,no,1,4,5.47,MORTO
MPF,970357036,AZULENE GTT OCULARI 10ML,3,1.0,0.14,0,no,no,13,0,2.08,MORTO
MPF,980644254,MARKEUTICALS FOCAL A/DHT 45CPR,3,1.0,0.14,0,no,si,10,0,3.84,no-vend-7g
MPF,940115710,PREVALGO VISC 20CPR,3,1.0,0.14,0,si,si,4,10,3.81,vende-rete
MPF,921232450,PESCURA FLAT ORIG BYCAST SAB43,3,1.0,0.14,0,si,si,7,0,9.97,vende-rete
MPF,986130363,ENTEROLACTIS PLUS 30CPS,3,1.0,0.14,0,si,si,28,39,3.82,vende-rete
MPF,980763751,CARNIDYN PLUS 18CRP MASTICABIL,3,1.0,0.14,0,si,si,5,27,1.62,vende-rete
MPF,989332857,AVENE SOL SPRAY SPF 30 200ML,3,1.0,0.14,0,si,si,8,9,1.85,vende-rete
MPF,988785566,DOLOMIA SC LX ROLL ON OCC 15ML,3,1.0,0.14,0,no,no,1,3,9.57,MORTO
MPF,974368159,ESI MULTICOMPLEX VIT C 90CPR,3,1.0,0.14,0,si,si,10,3,2.72,vende-rete
MPF,927234498,ATOGYN DISP IGIEN VAG 125ML2PZ,3,1.0,0.14,0,no,si,8,0,2.44,no-vend-7g
MPF,933012926,HJDRATA FILLER SUPERIDRATANTE,3,1.0,0.14,0,no,no,99,0,1.69,MORTO
MPF,986905343,DERMOVITAMINA PRURITO CR 150ML,3,1.0,0.14,0,no,si,7,0,1.87,no-vend-7g
MPF,978473155,LFP OMEGA3 30CPS,3,1.0,0.14,0,no,no,1,10,4.98,MORTO
MPF,930057005,GIBAUD ORTHO CAVIGL AIRFORM,3,1.0,0.14,0,no,no,2,1,11.52,MORTO
MPF,938834227,VENOPLANT 20CPR,3,1.0,0.14,0,no,si,3,9,2.21,no-vend-7g
MPF,989332794,AVENE SOL LATTE SPF 50 250ML,3,1.0,0.14,0,si,si,5,11,1.86,vende-rete
MPF,976203950,FRUTTA & FIBRE CLASSICO 30CPR,3,1.0,0.14,0,no,no,9,0,1.25,MORTO
MPF,950063661,ANTIOSSIDANTE SUPREMO 60PAST,3,1.0,0.14,0,no,si,6,0,2.54,no-vend-7g
MPF,981079864,BIOARGININA C ORALE 20FL,3,1.0,0.14,0,si,si,5,25,2.35,vende-rete
MPF,974772319,ADOLFAST 20CPR MASTIC BLISTER,3,1.0,0.14,0,no,si,4,0,1.68,no-vend-7g
MPF,988032708,TOLERIANE KERIUM DS CONC 40ML,3,1.0,0.14,0,no,no,9,17,2.89,MORTO
MPF,985824085,EUCERIN HYAL FILL BOOSTER NTT,3,1.0,0.14,0,no,no,4,3,4.06,MORTO
MPF,984462503,PREP CREMA TALLONI 75ML,3,1.0,0.14,0,no,si,16,0,1.16,no-vend-7g
MPF,023589031,STREPTOSIL NEOMICINA*POLV 10G,3,1.0,0.14,0,no,si,99,2,1.63,no-vend-7g
MPF,922334925,NEOVAXITIOL 12FL,3,1.0,0.14,0,no,si,1,98,1.34,no-vend-7g
MPF,977657927,LFP VIT-C 1000 20CPR EFFERV,3,1.0,0.14,0,no,no,1,9,3.43,MORTO
MPF,973603006,TIGERPET SPRAY 300ML,3,1.0,0.14,0,no,si,8,0,2.16,no-vend-7g
MPF,987743919,EKEEP B3 SURGICAL BRA POST BI3,3,1.0,0.14,0,no,no,2,1,14.67,MORTO
MPF,025647114,TROSYD*SOLUZ UNGUEALE 12ML 28%,3,1.0,0.14,0,si,si,12,22,3.12,vende-rete
MPF,940098623,MYCLI LIFTABLE EXOSERUM 30ML,3,1.0,0.14,0,no,no,2,6,14.23,MORTO
MPF,905508723,GIBAUD ORTHO REGGIBRACCIO NE 2,3,1.0,0.14,0,no,no,1,2,6.46,MORTO
MPF,984651240,TRASPIREX CLASSIC 20ML,3,1.0,0.14,0,no,si,1,17,1.16,no-vend-7g
MPF,980247504,TISANOREICA BEVANDA CAPPUCCINO 4 BUSTE,3,1.0,0.14,0,no,no,2,3,4.25,MORTO
MPF,939680690,TRICORENE 30CPR,3,1.0,0.14,0,no,si,1,42,1.62,no-vend-7g
MPF,975973001,GIBAUD ORTHO ACT H35 CORS LS 4,3,1.0,0.14,0,no,no,14,1,21.31,MORTO
MPF,989633817,ANTHELIOS FLUIDO UV A/M SPF50+,3,1.0,0.14,0,si,si,25,0,3.43,vende-rete
MPF,980512750,CERAMOL LIPOCREMA 311 50ML,3,1.0,0.14,0,no,no,9,7,3.21,MORTO
MPF,951332422,EUGLYCEM 30CPR,3,1.0,0.14,0,si,si,13,0,3.34,vende-rete
MPF,975082847,GIBAUD SPORT CAVIGLIERA 3,3,1.0,0.14,0,no,no,6,1,6.04,MORTO
MPF,987362391,BAKEL THE ONE CASE&REFILL 50ML,3,1.0,0.14,0,no,no,1,3,101.40,MORTO
MPF,978267831,MATT PHARMA D-MANNOSIO 12BUST,3,1.0,0.14,0,no,si,13,0,1.56,no-vend-7g
MPF,023834144,"FLUIFORT*SCIR 12BUST 2,7G/10ML",3,1.0,0.14,0,no,si,12,11,1.87,no-vend-7g
MPF,982539355,LFP INSETTO REPELLENTE 100ML,3,1.0,0.14,0,no,no,2,24,4.65,MORTO
MPF,023227061,"EMORRIL*CREMA 40G 1%+1,5%",3,1.0,0.14,0,no,si,6,21,0.98,no-vend-7g
MPF,986395958,CERAMOL PSOR LOZIONE 50ML,3,1.0,0.14,0,no,no,4,6,2.44,MORTO
MPF,905954350,GIBAUD ORTHO BRACC ELBOWGIB 2,3,1.0,0.14,0,no,no,1,2,5.79,MORTO
MPF,983361724,GIBAUD ORTHO MANUGIB QUER SX 1,3,1.0,0.14,0,no,no,5,3,10.55,MORTO
MPF,908478668,GIBAUD ORTHO CINT TOR REG 4B 1,3,1.0,0.14,0,no,no,1,1,14.43,MORTO
MPF,975588056,SUPRADYN MAGNESIO/POT 24BUST,3,1.0,0.14,0,si,si,31,0,1.27,vende-rete
MPF,944910140,PRINCIPIUM MAGNESIO COMP 400G,3,1.0,0.14,0,si,si,12,0,3.38,vende-rete
MPF,908188903,GIBAUD CAVIGL INCROC TAGLIA 4,3,1.0,0.14,0,no,no,5,0,2.32,MORTO
MPF,925223998,DEFENCE DEO ULTRA CARE ROLL-ON,3,1.0,0.14,0,si,si,30,0,1.76,vende-rete
MPF,934408663,BIOTHYMUS AC ACT D SH VOL200ML,3,1.0,0.14,0,no,si,4,4,1.28,no-vend-7g
MPF,974655387,DEPIDERM SOIN DE JOUR SPF50,3,1.0,0.14,0,no,no,99,0,4.73,MORTO
MPF,949975977,SAUGELLA ATTIVA VAGINOSI GEL,3,1.0,0.14,0,no,no,1,5,2.57,MORTO
MPF,975054735,EUCERIN AQUAPHOR TRATT RIPA,3,1.0,0.14,0,no,no,5,3,2.62,MORTO
MPF,985725946,PROBIOS KETO BREAD S/GLUT 200G,3,1.0,0.14,0,no,no,99,0,1.04,MORTO
MPF,947423707,LONGLIFE BERBERIN+ 60TAV RIVES,3,1.0,0.14,0,si,si,8,0,2.13,vende-rete
MPF,982474114,LFP COENZIMA Q10 30CPS,3,1.0,0.14,0,no,si,2,2,6.32,no-vend-7g
MPF,975020583,AVENE DERMABSOLU CONT OCCHI,3,1.0,0.14,0,no,si,4,0,5.78,no-vend-7g
MPF,941867222,ARMORES NATURA VIT C NAT 60CPR,3,1.0,0.14,0,si,si,4,0,3.20,vende-rete
MPF,972256642,CALCIOK2 30STICK PACK,3,1.0,0.14,0,si,si,9,0,2.11,vende-rete
MPF,913156675,BIAFIN EMULSIONE CUTANEA 100ML,3,1.0,0.14,0,si,si,11,0,1.33,vende-rete
MPF,978844470,SUPRADYN MAGN/P LIMITED 38BUST,3,1.0,0.14,0,si,si,20,5,1.58,vende-rete
MPF,034548204,VOLTAREN EMULGEL*GEL 120G 1%,3,1.0,0.14,0,si,si,4,14,1.96,vende-rete
MPF,023603184,PEVARYL*SOL CUT GINEC 60ML 1%,3,1.0,0.14,0,si,si,1,8,2.51,vende-rete
MPF,990001861,ZZZQUIL SONNO+ ANTISTRESS28CPS,3,1.0,0.14,0,si,si,9,23,1.83,vende-rete
MPF,025833068,GYNOCANESTEN*CREMA VAG 30G 2%,3,1.0,0.14,0,si,si,25,19,2.42,vende-rete
MPF,974646135,PIACERI MEDIT PIADINA WRAP180G,3,1.0,0.14,0,no,no,1,0,0.66,MORTO
MPF,900191469,VITREOXIGEN 20CPR,3,1.0,0.14,0,si,si,6,7,1.67,vende-rete
MPF,977366208,BIOREPAIR PERIBIOMA DENTIF75ML,3,1.0,0.14,0,si,si,6,23,0.80,vende-rete
MPF,987743895,EKEEP B3 SURGICAL BRA POST BI2,3,1.0,0.14,0,no,no,3,4,15.98,MORTO
MPF,986783025,"ACUVIS GOCCE OCULARI 10FL 0,5M",3,1.0,0.14,0,si,si,1,11,0.89,vende-rete
MPF,924994179,CYSTIPHANE 120CPR,3,1.0,0.14,0,si,si,15,0,3.00,vende-rete
MPF,926620131,LFP PRO CREMA CORPO MANDORLA,3,1.0,0.14,0,no,si,2,10,2.65,no-vend-7g
MPF,987296845,ANAPHASE CADUTA ASSOTT SH400ML,3,1.0,0.14,0,no,si,4,11,6.04,no-vend-7g
MPF,985778556,CERAMOL IAGE CONC POWER SERUM,3,1.0,0.14,0,no,no,1,4,12.68,MORTO
MPF,926461839,MTS10 GANODERMA GTT 20ML,3,1.0,0.14,0,no,no,7,0,2.90,MORTO
MPF,985549587,BAKEL F-DESIGNER DRY CASE&REFI,3,1.0,0.14,0,no,no,1,3,37.86,MORTO
MPF,936018237,ENTEROGERMINA GONFIORE 20BUST,3,1.0,0.14,0,si,si,6,6,2.15,vende-rete
MPF,933939579,ENTEROGERMINA VIAGGI 12BUST,3,1.0,0.14,0,si,si,1,19,1.60,vende-rete
MPF,984702201,BAKEL JALU-3D PATCHES 40PZ,3,1.0,0.14,0,no,si,1,2,50.84,no-vend-7g
MPF,901156758,ALKAGIN POLVERE INTIMA 100G,3,1.0,0.14,0,no,si,5,0,0.78,no-vend-7g
MPF,926417472,CLIADENT COLLUTORIO DENTI SENS,3,1.0,0.14,0,si,si,1,5,1.21,vende-rete
MPF,980430540,CERULISINA FAST ADULTI BAMBINI,3,1.0,0.14,0,no,si,14,0,1.12,no-vend-7g
MPF,973590019,CERAMOL BETA CREMA INTIMA 50ML,3,1.0,0.14,0,si,si,3,12,2.98,vende-rete
MPF,950130688,DERCOS SHAMPOO ANTIFORFORA SEC,3,1.0,0.14,0,no,si,1,13,3.21,no-vend-7g
MPF,988922807,EMOFORM DENT CREMA ADES 45G TP,3,1.0,0.14,0,si,si,10,0,0.91,vende-rete
MPF,924124391,"CICAPLAST LEVRES 7,5ML",3,1.0,0.14,0,no,si,2,71,1.40,no-vend-7g
MPF,978473167,LFP OMEGA3 90CPS,3,1.0,0.14,0,no,si,2,30,9.50,no-vend-7g
MPF,924531116,DEODORANTE BELLEZZA ROLL-ON,3,1.0,0.14,0,no,si,3,14,1.41,no-vend-7g
MPF,987336450,GIBAUD GINOCCH COT SOT BEI 2,3,1.0,0.14,0,si,si,4,0,2.52,vende-rete
MPF,987758442,NEUROPOWER 20BUST,3,1.0,0.14,0,si,si,1,7,11.89,vende-rete
MPF,987881669,CERAMOL SPOT BLOCK XL 50ML,3,1.0,0.14,0,no,si,3,5,4.28,no-vend-7g
MPF,982893238,EXTRA GENTLE DERMOPROT SH200ML,3,1.0,0.14,0,no,si,13,0,1.17,no-vend-7g
MPF,948006541,SIBEN FLU 14BUST,3,1.0,0.14,0,no,no,1,8,2.80,MORTO
MPF,008997064,DULCOLAX*40CPR RIV 5MG,3,1.0,0.14,0,si,si,10,100,1.75,vende-rete
MPF,947228209,ERYFOTONA AK-NMSC FLUID 50ML,2,0.7,0.09,0,si,si,17,0,4.05,vende-rete
MPF,981067299,EUCERIN AFTER SUN SENSITIVE,2,0.7,0.09,0,no,si,2,5,1.63,no-vend-7g
MPF,049990017,VAGISIL ANTIMICOTICO*CR 30G 2%,2,0.7,0.09,0,no,si,2,17,1.61,no-vend-7g
MPF,042028023,OKITASK*OS GRAT 20BUST 40MG,2,0.7,0.09,0,si,si,11,78,1.06,vende-rete
MPF,951318575,DOLOMIA MU MASCARA VERTI01 BLA,2,0.7,0.09,0,no,si,1,5,4.63,no-vend-7g
MPF,935808927,IRIDIL SALV LAVAOCCHI 28PZ,2,0.7,0.09,0,no,si,2,4,1.44,no-vend-7g
MPF,922364068,DERCOS SHAMPO ANTIFORF SENSITI,2,0.7,0.09,0,si,si,5,13,1.96,vende-rete
MPF,925942346,CLINNIX CREMA SMAGLIATURE300ML,2,0.7,0.09,0,no,no,12,0,5.10,MORTO
MPF,934028743,DERMOVITAMINA MICO PIEDE ATLET,2,0.7,0.09,0,no,si,3,14,1.22,no-vend-7g
MPF,947456479,VITA K2 50CPS VEG,2,0.7,0.09,0,no,si,11,0,4.70,no-vend-7g
