minsan;nome;categoria;prezzo;domanda_rete_30g;best_mercato
978503542;BRONCOFURIN 20BUST 3G;Preparati;10.83;0.00;11.93
902223977;CAVIGLIERA NEOPRENE 1001L OPPO;Articoli contenitivi;10.83;0.00;11.11
902406420;BIODERM PLUS ANTIBATT 500ML;Igiene;10.82;0.00;11.16
945035095;TAMANU ARNICA SOS 50ML+3X3ML;Idratanti;10.82;0.00;9.50
913516504;FITOMATER PILOSELLA 50ML;;10.82;0.00;11.30
938687023;PROBIOPHILUS REGULAS 30CPS;Fermenti lattici;10.82;0.00;8.58
906014598;ARMONIC 20 MIMULUS 70GR;;10.81;0.00;11.93
906084963;TRIBULUS 100CPS;Tonici psico/fisici;10.81;0.00;12.20
906561966;EDERA OLIO MASSAGGIO 250ML;Idratanti;10.81;0.00;10.09
907762722;GENGIVIS 30ML;;10.81;0.00;12.04
984562227;NOVA LIPID 30CPR;Metabolismo,Circolazione;10.80;0.00;11.90
971680057;AIDERM RED;;10.80;0.00;13.73
927762587;BIOKERATIN ACH8 6/CF BION S CA;Tinte;10.80;0.00;11.56
990154142;EAZZZY NIGHT 30ML PHARMALMA;Calmanti;10.79;0.00;14.00
933403432;INFLUFIT C 12CPR;Sistema immunitario;10.79;0.00;11.94
909216487;TRYSAN SH SPORT 125ML;Shampoo;10.79;0.00;12.00
900144977;APTAORAL RO COLLUT 200ML;Collutori;10.79;0.00;9.59
938962964;EUPH PENNELLO OCCHI GRANDE;Trucco;10.79;0.00;11.86
975959545;PAPAIA FERMENTATA 16BUST;Sistema immunitario;10.79;0.00;11.58
987478791;GOLAMIR SPRAY NO ALCOL 30ML;Gola;10.78;0.00;11.39
800703605;PHOSPHORUS FLAVUS MK GR;;10.77;0.00;9.80
047658101;NUX VOMICA DYN*30CH 10ML;;10.77;0.00;9.80
881056752;MEDORRHINUM MK GR;;10.77;0.00;9.80
800713481;SILICEA XMK GR;;10.77;0.00;9.80
800641146;ARNICA MK 10ML GTT;;10.77;0.00;9.80
800649954;SEPIA OFF 30CH 10ML GTT;;10.77;0.00;9.80
047671300;RUTA GRAVEOLENS DYN*30CH 10ML;;10.77;0.00;9.80
048279638;CALCIUM CARBON DYN*MK GR;;10.77;0.00;9.80
046864334;GELSEMIUM SEMP DYN*200K GR;;10.77;0.00;9.92
047899238;PHYTOLACCA DEC DYN*200K GR;;10.77;0.00;9.80
800674020;COLCHICUM AUTUM 200K GR;;10.77;0.00;9.80
979414000;BROCCOLO POLV BIO 200G;;10.77;0.00;13.86
048835437;PULSATILLA PRAT DYN*XMK 10ML;;10.77;0.00;9.80
047846314;HEPAR SULFUR DYN*200K GR;;10.77;0.00;9.80
971068630;PIPERINA ESTRATTO PURO 60CPS;Controllo del peso;10.77;0.00;11.86
945109229;LAUFWUNDER DEODORANTE SPR PIED;Piedi;10.76;0.00;12.38
800912798;HYPERICUM PERFOR 200CH GR;;10.76;0.00;10.50
938426412;CALENDUDERM GEL 50ML;Idratanti;10.76;0.00;11.97
946452568;CONTACTA ULTRAFLAT OCCH VE+3,0;Occhiali;10.76;0.00;11.07
906641283;ERBOGAS VENTRE 100 COMPRESSE;Meteorismo;10.76;0.00;12.26
911188441;FAGUS SYLVATICA 60ML MG;;10.75;0.00;11.48
047831678;SULFUR DYN*200CH 10ML;;10.75;0.00;9.80
925385748;GRIFFONIA 60ML TM;;10.75;0.00;11.48
987676285;EUBRON REFLU' SCIROPPO 150ML;Tosse;10.75;0.00;11.49
933801449;IALUMAR IPER BAMBINI/NEONATI;Naso;10.75;0.00;12.18
935009098;LICODERM CREMA MANI 75ML;Idratanti / Nutrienti;10.75;0.00;12.00
977701097;GINSENG BOIRON EI 60ML;Alimentari;10.75;0.00;12.18
978845790;MELISSA 60CPR TERRANATA;Calmanti;10.75;0.00;9.87
987278165;CH COCCODRILLO PRIME ATTIVITA';Giochi;10.75;0.00;12.72
911172308;ERISIMO 60ML TM;;10.75;0.00;11.48
981513118;QUINTON SPRAY NAS ACTION IPERT;Naso;10.75;0.00;12.32
931581767;MICOVIT EMULGEL VISO/CRP 150ML;;10.74;0.00;12.02
908480104;GINESOVAL SOL 200ML;Detergenti;10.74;0.00;12.00
986480364;VASOTONIK EMULGEL 150ML;Circolazione,Gambe;10.74;0.00;13.17
924905767;RELIVE CREMA 25ML;Corpo;10.73;0.00;13.28
800891778;ARSENICUM ALBUM 200CH 10ML GTT;;10.73;0.00;9.80
901859304;BIOSEME SEMI POMPELMO GTT 20ML;Naso;10.73;0.00;9.97
974156604;RESTIVOIL A/FORF ZERO 150ML TP;Topici;10.73;0.00;11.99
909967489;OLIO SAN GIOVANNI 50ML ASTRUM;Deodoranti / balsamici;10.73;0.00;11.40
978837641;SHAMPOO MANTI LUNGHI 250ML;Veterinaria;10.73;0.00;12.30
906565522;ASUMAP 60CPR;Raffreddore;10.73;0.00;11.96
911167803;ALFA ALFA 60ML TM;;10.73;0.00;11.81
047749698;RHUS TOX DYN*MK 10ML;;10.73;0.00;9.80
800650133;SILICEA XMK 10ML GTT;;10.72;0.00;9.80
047831641;SULFUR DYN*30CH 10ML;;10.72;0.00;9.80
940259714;NUTRIDEF TUSS COMPLEX 200ML;Tosse;10.72;0.00;12.09
971480520;VITA ACTIVE RICARICA 30CPR;Associazioni minerali-vitamine;10.72;0.00;11.84
938844471;IUXTA JALU GOCCE 50ML;Naso;10.71;0.00;12.00
932736642;L'ARGAN SHAMPOO 200ML;Shampoo;10.71;0.00;9.35
911188302;VITIS VINIFERA 60ML MG;;10.71;0.00;11.48
989414545;JUST FOR MEN CONTROL GX BARBA;;10.71;0.00;10.12
978846842;ORALMIR GOLA SPRAY 15ML;Gola;10.71;0.00;10.99
947083299;CUOR PETALI INF ACQUA TONICA;Detergenti / struccanti;10.71;0.00;13.31
930052509;NASOSPRAY 100ML;Naso;10.71;0.00;12.12
982695672;NOVA CISTIL PLUS 30CPR;Apparato uro-genitale;10.70;0.00;9.30
800703617;PHOSPHORUS FLAVUS XMK GR;;10.70;0.00;9.80
800649966;SEPIA OFF 200K 10ML GTT;;10.70;0.00;9.80
900115243;MSA LINFA BETULLA 50ML;Apparato muscolo scheletrico;10.70;0.00;9.65
925856546;LAUFWUNDER CREMA RO STIM 75ML;Piedi;10.70;0.00;11.50
950913653;VINOPURE SOLUZIONE SAL BRUFOLI;Dermatologici,Acne;10.70;0.00;11.90
981466283;MANDORLI ERBE MEDIT OLIO CORPO;Idratanti;10.70;0.00;11.80
800694655;HAMAMELIS VIRG 200K GR;;10.69;0.00;9.80
900114087;MSA SEQUOIA GIGANTEA 50ML;;10.68;0.00;10.15
900097383;VERBENA GRASSE OE 10ML;Deodoranti / balsamici;10.68;0.00;11.96
902812231;EMMEGI FORTE 20CPR MASTIC;Associazioni minerali-vitamine;10.68;0.00;11.97
941810362;ROUGJ LIP PENSIL 01;Trucco;10.68;0.00;9.89
906561915;ARANCIO OLIO MASS 250ML;Corpo;10.67;0.00;9.88
934024579;FLUBEXIN JUNIOR SCIROPPO 150ML;Sistema immunitario,Tosse,Infanzia;10.67;0.00;11.73
901847994;LINOLIO BIO 100ML;Alimentari;10.67;0.00;11.88
911190763;AESCULUS HIPPOCASTANUM 60ML MG;;10.67;0.00;11.48
977632001;AVENA SATIVA BOIRON EI 60ML;Calmanti;10.67;0.00;10.89
800697702;LACHESIS MUTUS XMK GR;;10.66;0.00;9.80
935838793;ETEREAL STIMOLA 15ML;Deodoranti / balsamici;10.66;0.00;11.57
800650107;SILICEA MK 10ML GTT;;10.66;0.00;9.80
971796925;GARCINIA CAMBOGIA FORTE 60CPS;Controllo del peso;10.66;0.00;11.38
047585765;STAPHYSAGRIA DYN*XMK 10ML;;10.66;0.00;9.80
974947451;BIOTON DIFESA FORTE 14BUST;Sistema immunitario;10.66;0.00;7.24
047658012;NUX VOMICA DYN*6CH 10ML;;10.66;0.00;9.80
911169884;CARDO MARIANO 60ML TM;;10.66;0.00;11.48
047658238;NUX VOMICA DYN*200CH 10ML;;10.66;0.00;9.01
911171268;CRISANTELLO AMERIC 60ML TM;;10.65;0.00;11.48
978599153;EMUNDA ACQUA MICELLARE LOZIONE;Detergenti / struccanti;10.65;0.00;11.48
911169086;BETULLA 60ML TM;;10.65;0.00;11.48
908954783;LENZUOLO CARTA 2VELI M70X60CM;Camera del malato/materiale da ospedale;10.65;0.00;11.82
921115465;ORME NAT BALSAMO SCIOGLINODI;;10.65;0.00;12.18
911177273;RUSCO 60ML TM;;10.65;0.00;11.48
911172106;EQUISETO 60ML TM;;10.65;0.00;11.48
978845598;ARTIGLIO DIAV 45CPS TERRANATA;Apparato muscolo scheletrico;10.64;0.00;9.87
971725104;LEVIOR FORTE 70CPR 900MG;Stipsi e transito intestinale;10.64;0.00;12.02
988807665;IFLOREX 30CPS;Fermenti lattici;10.64;0.00;13.60
986885073;CH RIDUTTORE WC PLASTICA RIC;Strumenti e accessori;10.64;0.00;11.80
913666158;FITOBLASTO ROSA CANINA 50ML;;10.64;0.00;10.76
924451634;CANFORA QUINTESSENZA SPRAY;;10.64;0.00;11.23
049301397;MERCURIUS SOLUB DYN*200CH GR;;10.64;0.00;10.50
047643364;BRYONIA ALBA DYN*200CH GR;;10.64;0.00;10.50
926462399;FLORENTERO BIRD 30G;Mangimi;10.63;0.00;11.44
987921145;CH GOMMOTTO SIL AZZ 2-6 2PZ;Strumenti e accessori;10.63;0.00;11.48
945100978;DIGERFAST GOCCE 30ML;Digestivi;10.63;0.00;11.81
902019734;KARITESANA 5ML;Corpo,Corpo;10.63;0.00;11.00
948013545;BIOKAP B SHAMPOO VIOLA ANTIGIA;Shampoo;10.63;0.00;11.36
047847381;HEPAR SULFUR DYN*200CH 10ML;;10.62;0.00;9.80
987656699;PIC AGO IPODERMICO G20 1 100PZ;Aghi e siringhe;10.62;0.00;14.70
800666202;VACCINIUM VITIS IDAEA 60ML TM;;10.62;0.00;10.97
972777926;ALGEM MANUKA FLU RELIEF 50ML;Gola;10.62;0.00;11.53
931440465;ECHINACEA COMPLEX 50CPS;Sistema immunitario;10.62;0.00;9.50
980427429;VITADI' BOTANICAL MIX 60CPR;Apparato muscolo scheletrico;10.61;0.00;9.33
930649138;I COLORI EYE LINER NERO ASSOLU;Trucco;10.61;0.00;11.80
910040157;ASPEN 10ML DI LEO;;10.61;0.00;11.50
043193022;DOLIBLOC*BB SOSP 150ML S/Z ARA;Analgesici,Infanzia;10.61;0.00;11.05
975844844;GUINZAGLIO REFLEX NERO 25X1200;Accessori;10.60;0.00;12.10
907374488;SANOR LIVERON 100TAV 400MG;Fegato,Digestivi,Circolazione;10.60;0.00;9.87
980517320;SALVIETTE IGIENE OCULARE 20PZ;Preparati;10.60;0.00;11.90
910890399;ARTIGLIO DEL DIAVOLO 50CPS;Apparato muscolo scheletrico;10.59;0.00;11.78
939632408;AMBRALIQUIDA BAGNOGEL MICROSFE;Igiene;10.59;0.00;10.66
026043012;LOMEXIN*CREMA DERM 30G 20MG/G;Dermatologici;10.59;0.00;10.88
946462215;CONTACTA TODAY OCCH NERO +3,00;Occhiali;10.59;0.00;11.94
985671003;COLOR KIT 9,3 BIONDO CHS DORAT;Tinte;10.58;0.00;9.07
909216436;TRYSAN SH NORM 125ML;Shampoo;10.58;0.00;11.80
983720893;ESENTA SPRAY PROTETTIVO CUTE;Corpo;10.58;0.00;12.04
952096838;MAM SUCCH ORIG NIGHT 16+ SIL2P;Strumenti e accessori;10.58;0.00;11.90
975083383;ACTIVE MEMORY SOLETTA BAMBOO35;Calzature;10.58;0.00;12.61
989418114;HERBATINT 4R CASTANO RAM 170ML;Tinte;10.58;0.00;12.01
985671027;COLOR KIT 10 BIONDO CHI EXTRA;Tinte;10.58;0.00;9.10
047951847;LYCOPODIUM CLAV DYN*30LM GL;;10.58;0.00;9.45
910040308;HORNBEAM 10ML DI LEO;;10.57;0.00;11.80
986839468;DULAC ARNICA 98 CER CERVICAL3P;Cerotti;10.57;0.00;13.26
800650121;SILICEA 30CH 10ML GTT;;10.57;0.00;9.80
986872289;SELFTEST MULTIDROGH SOFARMAPIU;Test;10.57;0.00;11.08
907162390;POMPELMBIOTIC 150ML;Sistema immunitario;10.57;0.00;11.46
911188340;ALNUS GLUTINOSA 60ML MG;;10.57;0.00;11.48
942266394;INFLU URTO OROSOLUBILE 20BUST;Sistema immunitario;10.57;0.00;9.15
913516403;FITOMATER CARDO MARIANO 50ML;;10.56;0.00;11.30
935532299;IMMUNO ELIOS CR DOPOS IDR ALOE;Corpo,Corpo;10.56;0.00;11.62
972783245;OLIO DI NIGELLA 60PRL 500MG;Tosse;10.56;0.00;11.60
924753472;TENAVIS SPRAY 15ML;Apparato digerente;10.56;0.00;11.74
952069134;LONGLIFE MANGANESE 10MG 100CPR;Apparato muscolo scheletrico;10.56;0.00;12.60
950612681;ESENTA DIAMONDS BUSTINE 30PZ;Stomia;10.55;0.00;10.84
990573242;REFLUMIL SAVE 20STICK;Antiacidi;10.55;0.00;9.47
800937132;THYROIDINUM 200K 10ML GTT;;10.55;0.00;10.80
047783360;SABADILLA OFF DYN*MK 10ML;;10.55;0.00;9.57
905598052;OLIGO 3 ZINCO 3F 60CPR;;10.55;0.00;11.46
904019167;CALMASON 30TAV;Calmanti;10.55;0.00;11.68
981396815;EASYLIQUID VITAMIN B COMPL15ML;Metabolismo;10.55;0.00;9.80
047831730;SULFUR DYN*35K 10ML;;10.55;0.00;10.80
046969061;SOLIDAGO VIRG DYN*30CH 10ML;;10.55;0.00;10.80
047706421;CONDURANGO DYN*200K 10ML;;10.55;0.00;9.57
980546168;CARCIOFO TM 50ML BIO;;10.54;0.00;12.04
911169769;CAPELVENERE 60ML TM;;10.54;0.00;11.48
902809452;GINGERELLE CRAKERS ZENZERO150G;Alimentari;10.54;0.00;12.00
902297908;LIEVITO DI BIRRA 200CPR;Alimentari;10.54;0.00;9.72
911188264;ROSMARINUS OFF 60ML MG;;10.54;0.00;11.48
911189660;SALIX ALBA AMENTI 60ML MG;;10.54;0.00;11.48
975844871;GUINZAGLIO REFLEX ROSSO25X1200;Accessori;10.53;0.00;12.04
909475168;PARA G 60CPR;;10.53;0.00;10.08
924999232;CHEMICAL SOL MIX PEPTIDE CO/OC;Tonici / idratanti;10.52;0.00;13.05
972790075;ARTIGLIO DIAVOLO POM 35% 100ML;Corpo;10.52;0.00;11.31
939029738;BIOCLIN BIO SQUAM SH FORF SEC;Topici,Shampoo;10.52;0.00;11.70
911173704;IPERICO 60ML TM;;10.52;0.00;11.48
980770414;ZENTIVA GOOD NIGHT 30CPR;Calmanti;10.51;0.00;9.31
911171864;ELICRISO 60ML TM;;10.51;0.00;11.48
910040334;MIMULUS 10ML DI LEO;;10.51;0.00;13.46
910040361;OLIVE 10ML DI LEO;;10.50;0.00;11.64
046802068;SULFUR*30CH 240GR 12G;;10.50;0.00;10.51
922862786;ESSENTIA VERBENA OE 10ML;Deodoranti / balsamici;10.50;0.00;11.44
046586069;EUPHORBIA RESINIFERA*30CH240GR;;10.50;0.00;10.51
906279171;QUILIA BABY 100ML;Calmanti;10.50;0.00;10.85
046436059;BORAX*5CH 240GR 12G;;10.50;0.00;10.51
046435057;ARSENICUM ALBUM*5CH 240GR 12G;;10.50;0.00;10.51
047748367;RHUS TOX DYN*200CHGR;;10.49;0.00;10.50
911168449;ARTEMISIA 60ML TM;;10.49;0.00;11.48
901772196;FPI MELISSA 50ML TM;;10.49;0.00;11.66
911168514;ARTIGLIO DEL DIAVOLO TM 60ML;;10.49;0.00;11.44
881020349;EUPATORIUM PERF 200CH GR;;10.49;0.00;10.50
048548198;PODOPHYLLUM PEL DYN*200CH GR;;10.49;0.00;10.50
047640178;STICTA PULMONAR DYN*30CH GR;;10.49;0.00;7.35
987656687;PIC AGO IPODERMICO G20 1 1/2;Aghi e siringhe;10.49;0.00;11.44
048186187;KALIUM BROMAT DYN*200CH GR;;10.49;0.00;10.50
900192648;DRY FOAM SHAMPOO GATTI 250ML;Veterinaria;10.49;0.00;11.31
049135142;GLONOINUM DYN*9CH GR;;10.49;0.00;7.38
103238073;ZANCO*SPRAY 250ML;;10.49;0.00;10.27
048625139;ALOE DYN*6CH GR;;10.49;0.00;7.80
049247188;MERCURIUS CORR DYN*200CH GR;;10.49;0.00;10.50
046864284;GELSEMIUM SEMP DYN*200CH GR;;10.49;0.00;10.50
048213197;FERRUM PHOSPH DYN*200CH GR;;10.49;0.00;10.50
982491449;CURAPROX TRAVEL SET GREEN;Accessori per la pulizia dei denti;10.48;0.00;11.28
901931131;PASTA STOMIA STRISCE 10PZ;Stomia;10.48;0.00;11.84
989877030;CURASEPT KIT GEL DENTI+MASSAGG;Cavo orale,Infanzia,Strumenti e accessori;10.48;0.00;8.96
048281087;CALCIUM CARBON DYN*30CH 10ML;;10.48;0.00;9.80
924757723;AIDERM DETERGENTE 250ML;Igiene;10.48;0.00;11.40
913516225;FITOBLASTO CRATAEGUS OXYAC 50M;;10.48;0.00;11.50
939887105;BENESSERE ALLUCE CUSC S/M 1PZ;Accessori;10.47;0.00;11.09
047643438;BRYONIA ALBA DYN*MK GR;;10.47;0.00;9.80
048653253;KREOSOTUM DYN*200K GR;;10.47;0.00;9.80
800656264;ARNICA XMK GR;;10.47;0.00;9.80
047991789;NATRIUM MURIAT DYN*XMK GR;;10.47;0.00;9.80
913516302;FITOBLASTO VISCUM ALBUM 50ML;;10.47;0.00;15.48
800294997;SYMPHYTUM OFF 200K GR;;10.47;0.00;9.80
048978252;ALLIUM CEPA DYN*MK GR;;10.47;0.00;9.92
982466120;MEDIPHARMA OLIVENOL INTEN CR;Tonici / idratanti;10.47;0.00;11.82
050552292;COLOCYNTHIS DYN*200K GR;;10.47;0.00;9.80
046742250;IPECA DYN*200K GR;;10.47;0.00;9.50
921317727;CH SET UNGHIE ROSA;Unghie;10.46;0.00;11.65
984825834;LIVER STATO FEGATO TEST 1PZ;Test;10.46;0.00;11.20
934296930;DR HAUSCHKA BALS LABBRA 4,5G;Protettivi per labbra;10.46;0.00;10.93
980190021;MAM EASY START 160ML 0+ NEUTRO;Accessori per l'alimentazione;10.46;0.00;11.82
905850689;SENSITY LATTE DETERGENTE 150ML;Detergenti / struccanti;10.46;0.00;10.75
910040233;CRAB APPLE 10ML DI LEO;;10.46;0.00;11.78
926637240;WINTER CREMA ARTIGLIO 35 COMPL;Corpo;10.46;0.00;11.82
908993951;VERRUSTOP LIQUIDO VERRUCHE 5ML;Piedi;10.46;0.00;11.00
910040409;ROCK WATER 10ML DI LEO;;10.45;0.00;12.78
046749394;SABAL SERRULATA DYN*200K GR;;10.45;0.00;9.80
980447104;BODERM HAND GEL 70% 500ML;Igiene;10.45;0.00;11.33
913516415;FITOMATER ECHINACEA 50ML;;10.45;0.00;12.09
911175026;MIRRA 60ML TM;;10.45;0.00;11.48
911190039;JUNIPERUS COMMUNIS 60ML MG;;10.45;0.00;11.48
910040423;STAR OF BETHLEHEM 10ML DI LEO;;10.45;0.00;11.60
911172942;FUCUS 60ML TM;;10.45;0.00;11.48
982603425;SALI DI ISCHIA CR MASS NEUTRA;;10.45;0.00;13.03
911169124;BIANCOSPINO 60ML TM;;10.45;0.00;11.48
908751504;OLIO FEGATO MERLUZZO SOL 250ML;Circolazione;10.45;0.00;11.37
903982890;EPID TUS JUNIOR SCIR 100ML;Tosse,Preparati;10.44;0.00;9.67
921679801;CRANBERRY ET 30ML;Apparato uro-genitale;10.44;0.00;9.29
908237860;ALLGASAN SPIRITO GALLICO 250ML;Corpo;10.44;0.00;11.78
902877695;RAFANO NERO SUCCO 200ML BIO;Drenanti;10.44;0.00;9.37
973339068;ACTIVE MEMORY SOLETTA 40 1PA;Piedi;10.43;0.00;11.60
925326973;KARMAVIS SPEARMINT SPRAY 15ML;Apparato digerente;10.43;0.00;11.77
800663698;GINKGO BILOBA TM 60ML;;10.43;0.00;11.07
985670785;COLOR KIT 6,77 MARR CHI CAPPUC;Tinte;10.42;0.00;9.10
025533225;SOPULMIN*OS GRAT 20BUST 300MG;Raffreddore,Tosse;10.42;0.00;11.41
909125890;HERBATINT 7M BIO MOG 150ML;Tinte;10.42;0.00;12.01
048485460;CALCIUM PHOSPH DYN*200K GR;;10.42;0.00;9.80
913413148;ENERVIT MALTODESTRINE 450G;Controllo del peso;10.42;0.00;11.60
926628672;ISCHIA EAU THERMAL TRATT PURIF;Dermatologici,Acne;10.41;0.00;12.48
926628660;ISCHIA EAU THERMAL TRATT ILL;Tonici / idratanti;10.41;0.00;12.48
970152930;ACIDO JALURONICO SIERO 30ML;Topici,Antirughe;10.41;0.00;10.78
047992831;NATRIUM MURIAT DYN*24LM GL;;10.40;0.00;10.65
934504693;NEW ERA C 240GR;Alimentari;10.40;0.00;9.97
900115965;MSA QUERCUS PEDUNCOL 50ML;Alimentari;10.40;0.00;13.42
988665853;CH DUAL SOFT SUCCH RA 6-16M 2P;Strumenti e accessori;10.39;0.00;11.41
971196997;ANGELICA CIN ESTR TIT 60PAST;Ciclo Mestruale,Menopausa;10.39;0.00;13.28
932025796;LEGNI NATURE'S CREMA RASATURA;Prodotti per la barba;10.39;0.00;11.70
949778714;RESCUE NIGHT KIDS GOCCE 10ML;;10.39;0.00;10.01
047658048;NUX VOMICA DYN*9CH 10ML;;10.39;0.00;10.64
982491476;CURAPROX TRAVEL SET PINK;Cavo orale;10.39;0.00;11.64
800650069;SILICEA 9CH 10ML GTT;;10.39;0.00;9.16
043193010;DOLIBLOC*BB SOSP 150ML S/Z FRA;Preparati;10.38;0.00;10.40
970517761;CHICCO CUCCHIAIO SIL FEMMIN 6M;Accessori per l'alimentazione;10.38;0.00;11.42
986007211;PERLATOX GREEN 200ML NF;Tosse;10.38;0.00;12.00
984825885;PROSTATA PSA TEST CHECK 1PZ;Test;10.38;0.00;11.20
800695544;HYPERICUM PERFOR 200K GR;;10.38;0.00;9.80
985480957;MELOGRANO BAGNOGEL 250ML;Igiene;10.38;0.00;10.66
800650804;THUYA OCCIDENT XMK 10ML GTT;;10.38;0.00;9.80
984499222;FRESCASCHIUMA AGRUMI DET MAN&C;Idratanti;10.38;0.00;14.90
911173387;GINKGO BILOBA 60ML TM;;10.38;0.00;11.48
937363303;OSMANTHUS BAGNOSCHIUMA 250ML;Igiene;10.38;0.00;10.66
988663492;CH SPAZZ ELETTR PANDA ROSA;Spazzolini,Infanzia;10.37;0.00;11.37
905612901;ATOS SCIR MUCOLITICO LEN 125ML;Tosse;10.37;0.00;10.83
982934580;UNIQUATTRO BIANCOSPINO 50ML;Circolazione;10.37;0.00;11.17
906015944;ARMONIC 28 SCLERANTHUS 70G;;10.37;0.00;11.69
926574613;CH ANTIZANZ ULTRASUONI SPINA;Strumenti e accessori;10.36;0.00;10.63
949420448;GRINSOL SPRAY NASALE 30ML;Naso;10.36;0.00;10.87
800219343;SEPIA OFF 30LM GL;;10.36;0.00;9.45
909896351;AGO PIC G23 25MM LL 100PZ;Aghi e siringhe;10.36;0.00;1.93
800219267;IGNATIA AMARA 30LM GL;;10.36;0.00;9.45
982615953;CH CONCHIGLIE RACCOGLILATTE;Accessori per l'alimentazione;10.35;0.00;10.18
921386975;EPITACT DIVARICATORE UNICA 1PZ;Piedi;10.35;0.00;11.52
987656651;PIC AGO IPODERMICO G18 1 1/2;Aghi e siringhe;10.35;0.00;4.04
978846727;SOLETTE MEMORY FOAM ACT WINT40;Calzature;10.35;0.00;11.23
984859963;ALIVIT 30CPR;Tonici psico/fisici;10.35;0.00;9.12
975025204;BIOCLIN BIO COLORIST 4,5;Tinte;10.34;0.00;6.69
983683867;PURES LEGNO HO OE BIO 10ML;Deodoranti / balsamici;10.34;0.00;10.87
973339070;ACTIVE MEMORY SOLETTA 41 1PA;Piedi;10.33;0.00;11.48
979418694;MOLTEX PURE&NATURE J 11-16K T5;Pannolini;10.33;0.00;8.87
925628036;XILITOLO 250G;Alimentari;10.33;0.00;10.50
975636818;BIOKERATIN ACH8 RICRESC B SCU;Tinte;10.33;0.00;11.88
047950769;LYCOPODIUM CLAV DYN*MK GR;;10.33;0.00;9.80
979418706;MOLTEX PURE&NATURE XL 13-18K 6;Pannolini;10.33;0.00;8.87
926833979;JUNIOR 200ML LIQ A VITAMIN 100;Vitamine,Preparati;10.33;0.00;11.56
925856534;LAUFWUNDER CREMA BLU EMOL 75ML;Piedi;10.32;0.00;13.15
913516175;FITOBLASTO BETULLA P 50ML;;10.32;0.00;11.50
984825909;TETANOSTOP TEST 1PZ;Test;10.32;0.00;11.20
983040534;CRISANTELLO AMERICANO 60CPS;Metabolismo;10.32;0.00;9.21
935016699;DAMIANA 50CPS;Apparato uro-genitale;10.32;0.00;10.61
973922596;MAGNESIO OLIGOELEMENTO 20FX2ML;Minerali;10.31;0.00;11.64
904558929;ECHINACEA SOL IAL PIANTA FR100;Sistema immunitario;10.31;0.00;11.53
938445071;BIO CONCENTRATO CALENDULA 50ML;Idratanti;10.31;0.00;10.72
939197289;FITOBIOTUSS 150ML;Tosse;10.31;0.00;11.17
913666172;FITOBLASTO ROSMAR OFFIC 50ML;;10.30;0.00;10.76
973339043;ACTIVE MEMORY SOLETTA 38 1PA;Piedi;10.30;0.00;11.44
943287452;BIOKAP B BIO SHAMPOO DOCCIA;Igiene;10.30;0.00;10.95
981395926;ALGAUT CREMA 50ML;Idratanti;10.30;0.00;10.86
971258037;TUSSALT 10BUSTE;Alimentari;10.30;0.00;11.46
989353305;SYNBIOPET THERAPET 10CPS;Mangimi;10.29;0.00;11.23
984984942;CH TRAVEL CUP 2Y+ ROSA;Strumenti e accessori;10.29;0.00;11.48
933801538;BIBULAC 10CPS;Fermenti lattici;10.29;0.00;10.96
986708889;VITAMIN DAY VITAMINA D 180CPS;Apparato muscolo scheletrico;10.29;0.00;12.91
911178198;SPACCAPIETRA 60ML TM;;10.29;0.00;11.48
903769444;HANDWUNDER CR MANI 75ML;Idratanti / Nutrienti;10.29;0.00;11.81
800936914;THUYA OCCIDENT 200CH 10ML GTT;;10.29;0.00;9.80
926237064;WINTER CARBON PLUS 30CPS;Stipsi e transito intestinale;10.29;0.00;11.58
926237203;WINTER MELATONYL DOLCE DOR GTT;Calmanti;10.29;0.00;10.63
924949264;GEHWOL ANELLO DITA PICCOLO 2PZ;Piedi;10.28;0.00;11.68
900039595;GEHWOL OIL PROT UN 15ML;Piedi;10.28;0.00;11.27
976326239;LINES SP PANTS LADY PLUS L 7PZ;Pannoloni;10.28;0.00;10.93
985670924;COLOR KIT 4,77 CASTANO MAR INT;Tinte;10.28;0.00;9.10
943806683;EUPH TONICO ILL 400ML;Detergenti / struccanti;10.27;0.00;11.35
972533564;GESTI BABY COFANETTO;Strumenti e accessori;10.27;0.00;10.53
982010845;ROSMARINO OE NAT 10ML;Circolazione;10.27;0.00;11.73
935051363;PHYSIOPURE ACQUA MICELLAR200ML;Detergenti / struccanti;10.27;0.00;11.23
911177638;SAMBUCO 60ML TM;;10.27;0.00;11.48
911188427;CRATAEGUS OXYAC 60ML MG;;10.27;0.00;11.48
944257310;TERRA NORMALE GLAM TECH;Trucco;10.27;0.00;14.27
913516213;FITOBLASTO CEDRUS LIBANI 50ML;;10.27;0.00;11.50
800713238;SEPIA OFF XMK GR;;10.26;0.00;9.80
905167363;TIARE' BAGNOLATTE 200ML;Igiene;10.26;0.00;10.30
800703629;PHOSPHORUS FLAVUS 200K GR;;10.26;0.00;9.80
932716879;REAYANG 2P GOCCE 50ML;Naso;10.25;0.00;9.63
973339120;ACTIVE MEMORY SOLETTA 46 1PA;Piedi;10.25;0.00;11.66
974890636;GARZA PARAFFINATA 10X20CM;Bende e garze;10.25;0.00;11.33
982475244;SERENITY MUT SD SENS SUP M 15P;Pannoloni;10.25;0.00;9.42
