tenant,sku,nome,click7,spesa7,pos,stock,vend_rete_15g,carrello90,azione
Papa,940830247,AFOMILL SOLLIEVO OCCHI GTT10ML,1,0.33,3,16,0,12,CARRELLO
Papa,032182077,"SODIO CLORURO EUROS*0,9%1000ML",1,0.33,99,0,0,0,VALUTA_taglio
Papa,987673617,VALERIANA PASSIFLORA BIANC GTT,1,0.33,9,0,1.00,0,SPINGI_vende_rete15g
Papa,931092151,NOVOX GEL SIRINGA 5ML,1,0.33,4,0,0,12,CARRELLO
Papa,987747995,FORTIFLORA CANE PLUS 30BUST,1,0.33,7,0,4.00,0,SPINGI_vende_rete15g
Papa,927143382,ALTRICEREALI BISC AVENA INTEGR,1,0.33,5,0,5.00,0,SPINGI_vende_rete15g
Papa,028039028,NORUXOL*UNG 30G,1,0.33,11,0,4.00,135,SPINGI_vende_rete15g
Papa,934488329,DHALUX 350 30CPS MOLLI,1,0.33,9,0,2.00,0,SPINGI_vende_rete15g
Papa,986582221,CUMAVIS 30STICK PACK,1,0.33,9,0,0,17,CARRELLO
Papa,931596492,UROPED 10BUST,1,0.33,10,0,2.00,0,SPINGI_vende_rete15g
Papa,023907177,BETADINE*SOLUZ CUT FL 50ML 10%,1,0.33,2,1,1.00,0,SPINGI_vende_rete15g
Papa,987834506,OTINOVA SPRAY AURICOLARE 15ML,1,0.33,5,0,1.00,0,SPINGI_vende_rete15g
Papa,927143913,RELAXINA PANIC 50CPS,1,0.33,99,0,0,0,VALUTA_taglio
Papa,987849193,OMOFOLIK 400 30CPR,1,0.33,12,0,7.00,82,SPINGI_vende_rete15g
Papa,033913017,DOLAUT*GEL SPRAY FL 25G 40MG/G,1,0.33,6,0,4.00,266,SPINGI_vende_rete15g
Papa,935701375,KOLINAT LNP 30CPS,1,0.33,7,0,0,0,VALUTA_taglio
Papa,023491133,MICOTEF*GEL OS 40G 2%,1,0.33,8,0,3.00,21,SPINGI_vende_rete15g
Papa,940762406,FLOSER 10BUSTE,1,0.33,12,0,3.00,0,SPINGI_vende_rete15g
Papa,034942019,"ZIDOVAL*VAG GEL40G 7,5MG/G+5AP",1,0.33,11,0,0,5,CARRELLO
Papa,940562527,EUPHIDRA AMIDO DET N/SAP 400ML,1,0.33,99,4,0,0,VALUTA_taglio
Papa,986708648,CHILLY NO RINSE FRESCO 100ML,1,0.33,5,0,1.00,0,SPINGI_vende_rete15g
Papa,940539188,FERTILEN PRO 30CPS,1,0.33,4,0,2.00,11,SPINGI_vende_rete15g
Papa,940274741,LACTIPLUS DLR 30CPS VEGETALI,1,0.33,5,0,4.00,0,SPINGI_vende_rete15g
Papa,940226323,SUPRADYN DIFESE 15CPR EFFERV,1,0.33,1,1,0,0,VALUTA_taglio
Papa,940206699,MAYADOL 30STICK PACKS OROSOL,1,0.33,4,0,0,0,VALUTA_taglio
Papa,927152658,PALOMA 200ML,1,0.33,5,0,5.00,8,SPINGI_vende_rete15g
Papa,940089802,PRODIV 20BUST,1,0.33,16,0,0,15,CARRELLO
Papa,940085970,LONGLIFE L-GLYCINE500MG 100CPS,1,0.33,9,0,1.00,0,SPINGI_vende_rete15g
Papa,989332390,Dermovitamina Calm Sensio400ml,1,0.33,1,2,0,0,VALUTA_taglio
Papa,927178095,DERMON INTIMO ATTIVO 250ML,1,0.33,2,11,0,0,VALUTA_taglio
Papa,035450016,DICLOREUM ACTIGEL*GEL 50G 1%,1,0.33,4,0,1.00,0,SPINGI_vende_rete15g
Papa,950830366,AJSIA LINEAR GUANTO NITR M100P,1,0.33,3,0,0,0,VALUTA_taglio
Papa,950836181,LIOFERRINA 30ML,1,0.33,12,0,1.00,0,SPINGI_vende_rete15g
Papa,950837219,KIJIMEA FLORACARE 10CPS,1,0.33,10,0,1.00,0,SPINGI_vende_rete15g
Papa,900542756,REBIOGER Q10 60CPR,1,0.33,12,0,4.00,0,SPINGI_vende_rete15g
Papa,950839415,VULNAMIN 6 CREMA 50G,1,0.33,7,0,0,0,VALUTA_taglio
Papa,950912865,EPICUROS 20CPR,1,0.33,99,0,0,0,VALUTA_taglio
Papa,950952768,PUROFLOG SOLUZIONE OFT 10ML,1,0.33,8,0,4.00,7,SPINGI_vende_rete15g
Papa,950977165,DORMO BENE 80PAST,1,0.33,5,0,0,0,VALUTA_taglio
Papa,900794165,PRUREX EMULSIONE 75ML,1,0.33,8,0,0,19,CARRELLO
Papa,951036161,ESIFAL PLUS 20STICK 15ML,1,0.33,4,0,6.00,11,SPINGI_vende_rete15g
Papa,951091711,BIOMAVET CANE 1500MG 12CPR,1,0.33,7,0,5.00,0,SPINGI_vende_rete15g
Papa,951091723,BIOMAVET CANE 750MG 12CPR,1,0.33,9,0,3.00,0,SPINGI_vende_rete15g
Papa,951099124,DERMOXEN PELVIPLUS 30BUST,1,0.33,6,0,0,0,VALUTA_taglio
Papa,951106018,HEMOPRAN ENDORETTALI 7SUPPOSTE,1,0.33,10,0,0,0,VALUTA_taglio
Papa,900866551,EUPH SKIN CR ANTIR 40ML,1,0.33,1,6,0,0,VALUTA_taglio
Papa,901178879,CALLIFUGO CICCARELLI +PENNELLO,1,0.33,8,0,0,0,VALUTA_taglio
Papa,951123633,CALCIO PURO POLVERE SOL 150G,1,0.33,7,0,0,0,VALUTA_taglio
Papa,951144385,RINOSTIL FORTE SPR NAS 150ML,1,0.33,8,0,0,0,VALUTA_taglio
Papa,951149968,AXIGAB 90CPR,1,0.33,11,0,8.00,0,SPINGI_vende_rete15g
Papa,951171343,LONGLIFE ASHWAGANDHA BIO 5%,1,0.33,99,0,0,0,VALUTA_taglio
Papa,951210665,SAUBER DEOACTIVE ROLL ON 70ML,1,0.33,6,0,3.00,0,SPINGI_vende_rete15g
Papa,901179022,TIMODORE POLVERE 250ML,1,0.33,10,1,3.00,0,SPINGI_vende_rete15g
Papa,989021934,APROME' PENNE 500G,1,0.33,2,0,0,0,VALUTA_taglio
Papa,951269531,URELAX FLOGO 60CPR,1,0.33,8,0,1.00,0,SPINGI_vende_rete15g
Papa,951330493,BROMELINA OTI COMPLEX 180CPS,1,0.33,15,0,1.00,43,SPINGI_vende_rete15g
Papa,951330758,CYSTOPHAN 30CPS,1,0.33,99,0,0,0,VALUTA_taglio
Papa,951336977,PYROGASTR 20STICK GEL,1,0.33,8,0,0,0,VALUTA_taglio
Papa,951365307,BAULI FREE PANE CASERECCIO220G,1,0.33,8,0,0,2,CARRELLO
Papa,951365600,APAXIL SUDOR CONTROL MANI/PIED,1,0.33,8,0,1.00,4,SPINGI_vende_rete15g
Papa,951372717,MICROLIFE BRACC RIGIDO 4G M/L,1,0.33,5,0,0,6,CARRELLO
Papa,951377858,VISCOGEN PLUS 30BUST,1,0.33,9,0,0,0,VALUTA_taglio
Papa,989007695,PIOLIT 30BUST,1,0.33,99,0,0,0,VALUTA_taglio
Papa,901181040,BIOFORTE PLUS 10FLX10ML,1,0.33,2,0,4.00,0,SPINGI_vende_rete15g
Papa,951506043,STOMEK SOSPENSIONE 30STICK,1,0.33,9,0,0,0,VALUTA_taglio
Papa,951507449,AQUAVIS DS SHAMPOO 200ML,1,0.33,8,0,1.00,0,SPINGI_vende_rete15g
Papa,951507779,POLASE PLUS CARNITINA PRO24BUS,1,0.33,2,9,4.00,0,SPINGI_vende_rete15g
Papa,951553623,CERVICALE SANA 180PAST,1,0.33,99,0,0,0,VALUTA_taglio
Papa,951621919,LENIVAGIX OVULI VAGINALI 12PZ,1,0.33,10,0,1.00,0,SPINGI_vende_rete15g
Papa,951869243,LOMBOGIB WORK H26 TG04,1,0.33,73,0,0,0,VALUTA_taglio
Papa,951869698,LACTORELAX TABS CHEW 18CPR APP,1,0.33,1,0,0,0,VALUTA_taglio
Papa,952048991,STOMADOL DIGESTIONE 30CPR MAST,1,0.33,2,12,1.00,0,SPINGI_vende_rete15g
Papa,952088058,PHYSIOMANCE HEPATOBOOST G500ML,1,0.33,6,0,2.00,0,SPINGI_vende_rete15g
Papa,901347613,MYCOGEL GEL DETERGENTE 150ML,1,0.33,99,0,0,0,VALUTA_taglio
Papa,989007657,VENOSTIL 30CPR,1,0.33,5,0,2.00,0,SPINGI_vende_rete15g
Papa,901466262,TURNOVER CREMA DERMATOLOGICA,1,0.33,8,0,0,0,VALUTA_taglio
Papa,952110029,TIOBEC LAC 30CPR,1,0.33,8,0,69.00,0,SPINGI_vende_rete15g
Papa,952125920,GLIALIA 700MG+70MG 30BUST,1,0.33,14,0,31.00,43,SPINGI_vende_rete15g
Papa,970336398,PEPTIVET OTO GEL 25ML,1,0.33,6,0,0,0,VALUTA_taglio
Papa,970370413,HYPERMIX SPRAY 30ML,1,0.33,4,0,0,4,CARRELLO
Papa,901554547,RUSCH GOLD P AD 2V TIE CH18 1P,1,0.33,3,0,0,9,CARRELLO
Papa,970447850,ECOSDOL 30CPR,1,0.33,5,0,0,0,VALUTA_taglio
Papa,970487308,ACTIFLOG 20CPR,1,0.33,7,0,2.00,0,SPINGI_vende_rete15g
Papa,970520906,BUTIRCOL 20CPS,1,0.33,8,0,0,0,VALUTA_taglio
Papa,970929624,SALI DI ISCHIA BODYQUE MEDIT S,1,0.33,99,0,0,0,VALUTA_taglio
Papa,970930501,PANNOLONE MUT FIT B ULT+AL 30P,1,0.33,7,0,0,0,VALUTA_taglio
Papa,971047814,HAIRGEN SHAMPOO 200ML,1,0.33,11,0,0,0,VALUTA_taglio
Papa,971060898,TENA MEN LEVEL 2 10PZ,1,0.33,7,0,0,7,CARRELLO
Papa,971062652,FLORACID OROSOLUBILE 10STICK,1,0.33,7,0,0,0,VALUTA_taglio
Papa,971064783,TRIAMAG B6 36CPR,1,0.33,8,0,2.00,0,SPINGI_vende_rete15g
Papa,902012196,STAMPELLA LEGA LEG 1PZ,1,0.33,6,0,0,0,VALUTA_taglio
Papa,971114576,ASTRAGALO ESTRATTO INTEGR200ML,1,0.33,4,0,0,15,CARRELLO
Papa,971120326,ROSMARINO ESTRATTO INTEGR200ML,1,0.33,6,0,0,0,VALUTA_taglio
Papa,988991271,FLOXEA 10OV VAGINALI,1,0.33,5,0,0,4,CARRELLO
Papa,902070628,VITEX AC 20CPS,1,0.33,11,0,0,17,CARRELLO
Papa,971242298,IRON FOLIC 30CPS,1,0.33,7,0,4.00,0,SPINGI_vende_rete15g
Papa,971305192,SODIO BICARBONATO 500MG 100CPR,1,0.33,12,0,2.00,0,SPINGI_vende_rete15g
Papa,971399290,INULINA IN POLVERE BIO 100G,1,0.33,4,0,0,2,CARRELLO
Papa,971534096,ESSENTIA 2TUBI 220GR,1,0.33,6,0,0,0,VALUTA_taglio
Papa,971608157,SCHAR MAXI SORRISI BISC CR CAC,1,0.33,8,0,0,38,CARRELLO
Papa,971620796,BLEFACTIVE LIPOGEL OFTALMICO,1,0.33,99,1,0,0,VALUTA_taglio
Papa,971735168,DIVIKEN SPRAY ORALE 21ML,1,0.33,4,0,1.00,0,SPINGI_vende_rete15g
Papa,971754142,MISCELA 3 OLII LASS 1L MD,1,0.33,9,0,5.00,0,SPINGI_vende_rete15g
Papa,971953029,NUTRIFREE FETTE BISC 225G,1,0.33,7,0,0,0,VALUTA_taglio
Papa,971991878,JALUSHAVE 100ML,1,0.33,1,0,0,0,VALUTA_taglio
Papa,902202148,XEROTIN 100ML,1,0.33,99,0,0,0,VALUTA_taglio
Papa,902305438,PIC SPORT TAPPO AURIC SIL 6PZ,1,0.33,6,0,0,0,VALUTA_taglio
Papa,972049769,DECAPAN 20 UNGUENTO 30ML,1,0.33,8,0,1.00,0,SPINGI_vende_rete15g
Papa,972061612,FORSKOLIN FORTE 60CPS,1,0.33,99,0,0,0,VALUTA_taglio
Papa,972064632,ANSIRID 60CPS,1,0.33,5,0,0,0,VALUTA_taglio
Papa,972137588,GOLD COLLAGEN ACTIVE 10FL,1,0.33,3,2,0,16,CARRELLO
Papa,902552431,CAREVIT DOG MANGIME 100CPR,1,0.33,8,0,10.00,0,SPINGI_vende_rete15g
Papa,972256832,BESAL PLUS 20BUST,1,0.33,99,0,0,0,VALUTA_taglio
Papa,903026793,GUM POSTOPERATION SPAZZ U MORB,1,0.33,5,0,0,0,VALUTA_taglio
Papa,972264636,BLEFASTOP GARZA COT PIE RX 28P,1,0.33,8,0,0,0,VALUTA_taglio
Papa,972725117,VITREOLISINA FORTE 30CPR,1,0.33,8,0,2.00,17,SPINGI_vende_rete15g
Papa,972730612,BOSKIN CREMA 500ML,1,0.33,4,0,6.00,0,SPINGI_vende_rete15g
Papa,972760110,REVEE SCAR GEL 20G,1,0.33,8,0,2.00,0,SPINGI_vende_rete15g
Papa,972775353,OLIPROX POLVERE LIQ 75ML CE,1,0.33,3,0,1.00,0,SPINGI_vende_rete15g
Papa,972787826,APAXIL SUDOR CONT ASC NTT 25ML,1,0.33,6,0,2.00,19,SPINGI_vende_rete15g
Papa,973351947,ZINCOSEB SPRAY 200ML,1,0.33,10,0,0,0,VALUTA_taglio
Papa,973592429,MACVISION 30CPR,1,0.33,19,0,1.00,0,SPINGI_vende_rete15g
Papa,973622703,VIDLIFE 30CPR,1,0.33,3,0,2.00,0,SPINGI_vende_rete15g
Papa,973662036,CITILPEA 30BUST,1,0.33,6,1,1.00,13,SPINGI_vende_rete15g
Papa,973730029,EUCERIN SUN PHOTOAGING SPF30,1,0.33,2,3,0,0,VALUTA_taglio
Papa,973877830,MIPROREX 5 30CPR,1,0.33,4,0,0,0,VALUTA_taglio
Papa,974021418,PROSTYM 30CPS,1,0.33,2,0,11.00,46,SPINGI_vende_rete15g
Papa,974036713,PUFATECH 100PRL,1,0.33,13,0,5.00,0,SPINGI_vende_rete15g
Papa,903570099,SERENITY PANN SAG CLAS SU 30PZ,1,0.33,5,0,0,0,VALUTA_taglio
Papa,903664732,SILAC P A PAS 100ML,1,0.33,99,0,0,0,VALUTA_taglio
Papa,974058176,RIVESCAL SHAMPOO DEL CANOVA,1,0.33,11,0,0,0,VALUTA_taglio
Papa,903938710,ILADERM CREMA VISO VITAMINA C,1,0.33,1,0,1.00,0,SPINGI_vende_rete15g
Papa,903958852,BETOTAL 20CPR RIVESTITE,1,0.33,7,2,0,27,CARRELLO
Papa,974058253,RIVESCAL DS MOUSSE CANOVA100ML,1,0.33,5,0,1.00,0,SPINGI_vende_rete15g
Papa,903963635,CROMOVIT CREMA PHARCOS 40ML,1,0.33,7,0,0,0,VALUTA_taglio
Papa,974116535,MELA ANNURCA HAIR 30CPS,1,0.33,8,0,0,0,VALUTA_taglio
Papa,974425439,KELP 300TAV,1,0.33,99,0,0,0,VALUTA_taglio
Papa,974477503,TRICORED PLUS 30CPS,1,0.33,5,0,0,0,VALUTA_taglio
Papa,974513703,FIBRINOSIL 20CPR,1,0.33,6,0,0,0,VALUTA_taglio
Papa,974851293,EMUNDA SCRUB&MASCHERA 125ML,1,0.33,3,0,1.00,0,SPINGI_vende_rete15g
Papa,974879823,ULIVIS ESTRATTO FOGLIE ULIVO1L,1,0.33,9,0,2.00,26,SPINGI_vende_rete15g
Papa,974988329,DOAFER 30CPS,1,0.33,6,0,0,0,VALUTA_taglio
Papa,975197726,GULLON Sharkies 250g,1,0.33,4,0,0,0,VALUTA_taglio
Papa,975500897,OMIX 400 30CPR RIVESTITE,1,0.33,8,0,12.00,0,SPINGI_vende_rete15g
Papa,975516081,KORFIT 30 Cpr,1,0.33,6,0,0,0,VALUTA_taglio
Papa,975535384,Q DIET PSYLLIUM PET POLVERE90G,1,0.33,7,0,1.00,0,SPINGI_vende_rete15g
Papa,903964575,ELASTOVEN 30CPR,1,0.33,13,0,3.00,21,SPINGI_vende_rete15g
Papa,975593068,COLES BEN 60CPR,1,0.33,8,0,0,0,VALUTA_taglio
Papa,903966113,CHERAMED EMOL UN/PIEDE 15ML,1,0.33,99,0,0,0,VALUTA_taglio
Papa,904303738,MAGIC PEELING GOLD GUANTO,1,0.33,9,0,4.00,0,SPINGI_vende_rete15g
Papa,976015192,XERATOP OLIO DETERGENTE 500ML,1,0.33,6,0,1.00,0,SPINGI_vende_rete15g
Papa,976100988,NEOSAME 20CPR,1,0.33,11,0,0,0,VALUTA_taglio
Papa,976310870,FLONAT FAST 20CPR,1,0.33,3,0,0,23,CARRELLO
Papa,976311340,Neurassial Dol 20cpr Deglut,1,0.33,10,0,17.00,15,SPINGI_vende_rete15g
Papa,976322608,VITIS MEDIUM ACCESS+GINGIVAL,1,0.33,6,0,0,0,VALUTA_taglio
Papa,976404778,TIAN ZHI CEROTTO 4PZ,1,0.33,5,0,0,0,VALUTA_taglio
Papa,976520647,VISAVEN FORTE 16BUST SOLUBILI,1,0.33,7,0,12.00,0,SPINGI_vende_rete15g
Papa,976595090,FIBRONOTTE 60CPR,1,0.33,8,0,0,0,VALUTA_taglio
Papa,976770077,ZEROALL GOCCE 30ML,1,0.33,2,0,0,0,VALUTA_taglio
Papa,976906988,COLON REGULAR LIQ ANALCO 200ML,1,0.33,1,0,0,0,VALUTA_taglio
Papa,977254200,COENZIMA Q10 FORTE 60CPS,1,0.33,11,0,0,0,VALUTA_taglio
Papa,977446335,MELATOSIN 2MG 150CPR,1,0.33,11,0,1.00,0,SPINGI_vende_rete15g
Papa,977625894,PROFAR BRACCIALE SFIGMO,1,0.33,9,0,1.00,0,SPINGI_vende_rete15g
Papa,904343439,MONOI BURRO SUPERABBRONZANTE,1,0.33,6,0,0,0,VALUTA_taglio
Papa,977695271,GLORIA162EVO AD BE ML,1,0.33,7,0,0,31,CARRELLO
Papa,978115778,Laevolac Equiflora 20cpr,1,0.33,8,6,4.00,0,SPINGI_vende_rete15g
Papa,978115804,Laevolac Fibre 100cpr,1,0.33,7,6,0,101,CARRELLO
Papa,978401596,YAMAMOTO R ENZYMASIC 30CPS,1,0.33,3,0,1.00,0,SPINGI_vende_rete15g
Papa,904733870,ACUFEN 15CPR,1,0.33,13,0,0,0,VALUTA_taglio
Papa,978433858,IPROST 320 Esa 30 Perle,1,0.33,11,0,0,0,VALUTA_taglio
Papa,978448506,Connettivinasticksun Spf30 3g,1,0.33,3,11,1.00,24,SPINGI_vende_rete15g
Papa,978500825,ASTAZIN 10 30CPR,1,0.33,10,0,4.00,0,SPINGI_vende_rete15g
Papa,904737588,VSL3 10BUST,1,0.33,17,0,3.00,67,SPINGI_vende_rete15g
Papa,978920306,INGLESE BISCOTTI SARACENI AVEN,1,0.33,4,0,0,23,CARRELLO
Papa,978981963,BASTONCINO PULIZ CAVO OR 20PZ,1,0.33,99,0,0,0,VALUTA_taglio
Papa,979095484,NUXE HUILE PRODIGIEUSE FLO50ML,1,0.33,7,0,0,0,VALUTA_taglio
Papa,979196173,ISOLA BIO BEVANDA AVENA INTEGR,1,0.33,99,0,0,0,VALUTA_taglio
Papa,979204144,PROXALIPID 30 Cps,1,0.33,2,0,0,8,CARRELLO
Papa,979239480,RAGAMED PLUS 75ML,1,0.33,6,0,0,0,VALUTA_taglio
Papa,904792999,B&G 60CPS,1,0.33,7,0,0,0,VALUTA_taglio
Papa,904793078,GENZIANA/MELISSA 60CPS,1,0.33,9,0,0,0,VALUTA_taglio
Papa,979258098,GHC MEDICAL SHAMPOO MICELLARE,1,0.33,9,0,2.00,10,SPINGI_vende_rete15g
Papa,904956543,PENTAKER 30CPR,1,0.33,13,0,1.00,12,SPINGI_vende_rete15g
Papa,979278140,MIOXIN 4G 30BUSTE,1,0.33,10,0,3.00,31,SPINGI_vende_rete15g
Papa,979367265,VASOPURE CREMA 200ML,1,0.33,99,0,0,0,VALUTA_taglio
Papa,979796719,CARDIO FLUID 180PAST,1,0.33,3,0,0,24,CARRELLO
Papa,979797038,SINCOLIN 20CPS,1,0.33,7,0,0,0,VALUTA_taglio
Papa,979821877,IKEN UP PLUS CANI/GATTI 40CPR,1,0.33,8,0,2.00,0,SPINGI_vende_rete15g
Papa,988804389,INTRAVIT FORTE 30CPR,1,0.33,8,0,35.00,0,SPINGI_vende_rete15g
Papa,980078760,NEO EMOFORM PROT TOTALE 100ML,1,0.33,6,0,2.00,0,SPINGI_vende_rete15g
Papa,980126623,HYDROXIRAM 30BUST,1,0.33,11,0,7.00,0,SPINGI_vende_rete15g
Papa,980182897,VENOLEX 30CPR,1,0.33,8,0,16.00,0,SPINGI_vende_rete15g
Papa,980296279,CANDIDAS T 180PAST,1,0.33,4,0,0,0,VALUTA_taglio
Papa,980380493,CREMA SPALMABILE CAC/NOC S/ZUC,1,0.33,6,0,0,0,VALUTA_taglio
Papa,980484861,PULSOSSIMETRO 1PZ PROFESSIONAL,1,0.33,15,0,1.00,18,SPINGI_vende_rete15g
Papa,980486498,3M MICROPORE SURG TT M5X25MM D,1,0.33,8,0,0,0,VALUTA_taglio
Papa,980512735,CERAMOL CREMA 311 75ML,1,0.33,12,0,0,0,VALUTA_taglio
Papa,905025882,GHEE BIO BURRO CHIARIFICAT480G,1,0.33,11,0,3.00,2,SPINGI_vende_rete15g
Papa,905026427,"TSP 0,2% SOL OFTALMICA 10ML",1,0.33,11,0,0,0,VALUTA_taglio
Papa,980512786,CERAMOL CREMA BETACOMPLEX 50ML,1,0.33,13,0,20.00,0,SPINGI_vende_rete15g
Papa,980644254,MARKEUTICALS FOCAL A/DHT 45CPR,1,0.33,10,0,5.00,20,SPINGI_vende_rete15g
Papa,980770325,GIBAUD ORTHO LOMBOGIB LADY21 4,1,0.33,4,0,0,0,VALUTA_taglio
Papa,980787129,NOVAMAG 20 Bust.,1,0.33,7,0,1.00,0,SPINGI_vende_rete15g
Papa,980916074,LATTOSTIL GOCCE 16ML,1,0.33,99,0,0,0,VALUTA_taglio
Papa,981044151,NORSAN OMEGA 3 KIDS CARAMELLIN,1,0.33,6,0,4.00,0,SPINGI_vende_rete15g
Papa,981067287,Eucerin Sun Actinic Control100,1,0.33,2,1,0,21,CARRELLO
Papa,981413418,REGLANDIN Extra-Gtt 100ml,1,0.33,4,0,2.00,0,SPINGI_vende_rete15g
Papa,905066825,MYDET DOCCIASCHIUMA 200ML,1,0.33,3,0,2.00,0,SPINGI_vende_rete15g
Papa,981441090,LISOZIMA PLUS SPRAY 30ML,1,0.33,13,0,3.00,0,SPINGI_vende_rete15g
Papa,981536865,VULNAMIN PWD 2STICK PACK,1,0.33,9,0,0,0,VALUTA_taglio
Papa,981645207,ASABIONIC GEL ANTI ACNE VISO,1,0.33,11,0,0,0,VALUTA_taglio
Papa,981963301,BUTTERFLAU INTIMA 50ML,1,0.33,12,0,2.00,0,SPINGI_vende_rete15g
Papa,981974367,BIOKILL PIRETRO NATURALE 375ML,1,0.33,99,0,1.00,0,SPINGI_vende_rete15g
Papa,982143366,DOAGYN OVULI VAGINALI 10PZ,1,0.33,6,0,1.00,0,SPINGI_vende_rete15g
Papa,982411009,NUTRIREGULAR BARRIERA 20BUST,1,0.33,5,0,1.00,0,SPINGI_vende_rete15g
Papa,905169722,ULTRA TAN 30CPS,1,0.33,7,0,2.00,6,SPINGI_vende_rete15g
Papa,982461182,ESTORIAL 20STICK 15ML,1,0.33,9,0,8.00,13,SPINGI_vende_rete15g
Papa,905365944,ACTIV SKIN C EMULS IAMELL,1,0.33,8,0,0,0,VALUTA_taglio
Papa,905529929,GLORIAFIX AD GAMBALETTO 1PZ,1,0.33,7,0,4.00,0,SPINGI_vende_rete15g
Papa,982471942,BUTTERFLY PEA TE' DI FIORI 50G,1,0.33,4,0,4.00,0,SPINGI_vende_rete15g
Papa,982476261,VITAMINA B12 ATTIVATA LIQ100ML,1,0.33,10,0,1.00,0,SPINGI_vende_rete15g
Papa,982602753,ENERGISTAR NOFATIK 14STICKPACK,1,0.33,15,0,0,0,VALUTA_taglio
Papa,982760365,GYNO SOFT 20CPS VAG,1,0.33,6,0,1.00,8,SPINGI_vende_rete15g
Papa,982893240,Extra Gentle Dermoprot Sh400ml,1,0.33,7,10,0,92,CARRELLO
Papa,982951473,TOCASLIM VANIGLIA 20BUST,1,0.33,6,0,0,6,CARRELLO
Papa,988670079,FLAVIS TAGLIATELLE 200G,1,0.33,7,0,1.00,0,SPINGI_vende_rete15g
Papa,982952259,MELILOTO 60CPS,1,0.33,7,0,0,0,VALUTA_taglio
Papa,983173345,SERENITY PANN MUT SD EX S 30PZ,1,0.33,9,0,0,9,CARRELLO
Papa,906649936,DIURECOR FORTE 30CPR,1,0.33,4,0,0,0,VALUTA_taglio
Papa,983278197,RINOMAST SPRAY NASALE 30ML,1,0.33,2,0,0,0,VALUTA_taglio
Papa,983278209,METILBEN 30CPR,1,0.33,5,0,0,0,VALUTA_taglio
Papa,983283603,SOLVEDOL 20CPR,1,0.33,10,0,1.00,18,SPINGI_vende_rete15g
Papa,906791633,ELASTOVEN CREMA ELASTIC CAPILL,1,0.33,7,0,1.00,0,SPINGI_vende_rete15g
Papa,983356460,TRICOLOR CLASSIC 7 BIONDO,1,0.33,7,0,0,0,VALUTA_taglio
Papa,983360619,OMNI BIOTIC STRESS REPAIR 14BU,1,0.33,7,0,0,0,VALUTA_taglio
Papa,983364403,MAGNESIO Potassio Polv.180g SVS,1,0.33,7,0,3.00,0,SPINGI_vende_rete15g
Papa,983364415,MAGNESIO E POTASSIO POLV 360GR,1,0.33,13,0,0,25,CARRELLO
Papa,983364961,TUSSINA FLACONE 100G BUONAPET,1,0.33,99,0,0,0,VALUTA_taglio
Papa,983520887,DEPROX HP 15CPS,1,0.33,14,0,10.00,12,SPINGI_vende_rete15g
Papa,983521131,BEURER 50STR GL48/GL49,1,0.33,8,0,0,0,VALUTA_taglio
Papa,983542010,BIOTINA Analc.200ml,1,0.33,6,0,0,13,CARRELLO
Papa,907315749,CLINNIX INTIMO DET GINECOL,1,0.33,11,0,7.00,13,SPINGI_vende_rete15g
Papa,988342147,Kukident Ultimate Neutro 57g,1,0.33,6,27,1.00,0,SPINGI_vende_rete15g
Papa,989707777,COLON Regular T Grani 80g,1,0.33,99,0,0,0,VALUTA_taglio
Papa,983718685,ACTASTIL IDROGEL OFTALMICO 5ML,1,0.33,4,0,2.00,33,SPINGI_vende_rete15g
Papa,983747003,Apropos Tuss Scir Bambini150ml,1,0.33,4,2,0,0,VALUTA_taglio
Papa,984178590,STAMINFLUX FAST 20CPR,1,0.33,7,0,0,0,VALUTA_taglio
Papa,908043209,AMUCHINA 100% 1000ML,1,0.33,5,0,2.00,0,SPINGI_vende_rete15g
Papa,984462503,PREP CREMA TALLONI 75ML,1,0.33,8,0,0,0,VALUTA_taglio
Papa,984502993,VENADREM 30CPR,1,0.33,99,0,0,0,VALUTA_taglio
Papa,908186378,CARMOL GTT 80ML,1,0.33,6,0,1.00,0,SPINGI_vende_rete15g
Papa,984505661,CURALIFE Grani Lunga Vita 35g,1,0.33,9,0,0,0,VALUTA_taglio
Papa,984557583,ESI LE DIECI ERBE MICROCLISMI,1,0.33,6,0,0,0,VALUTA_taglio
Papa,984619041,CENTROVISION 4 PLUS 30TAV,1,0.33,9,0,0,13,CARRELLO
Papa,984635387,PLAQTIV+ ORAL CARE ADDITIVO,1,0.33,8,0,4.00,7,SPINGI_vende_rete15g
Papa,984649475,THEALOZ DUO SOLUZIONE OCUL10ML,1,0.33,4,0,1.00,0,SPINGI_vende_rete15g
Papa,984706491,BI C LULIT FIALE 20X10ML,1,0.33,8,0,0,0,VALUTA_taglio
Papa,984767499,IALOZON COLLUTORIO SUPER MELA,1,0.33,5,0,0,0,VALUTA_taglio
Papa,984789166,PHYTOCYANE FIALE D CAD TEMPOR,1,0.33,7,0,0,0,VALUTA_taglio
Papa,984790321,KANADOL PASTA 30G,1,0.33,14,0,4.00,17,SPINGI_vende_rete15g
Papa,984812469,INOMEL 20 Bust.,1,0.33,9,0,7.00,20,SPINGI_vende_rete15g
Papa,984813838,CURASEPT DAYCARE DENTIF FRUIT,1,0.33,13,0,1.00,0,SPINGI_vende_rete15g
